,Country,Status,Non-fossil,Fossil,Non-fossil share,Fossil share
0,Finland,Announced,41047.3,0.0,1.0,0.0
3,Finland,Pre-construction,10207.7,0.0,1.0,0.0
1,Finland,Construction,2631.2,0.0,1.0,0.0
2,Finland,Operating,15697.5,4146.2,0.7910571113250049,0.20894288867499508
0,France,Announced,17670.2,0.0,1.0,0.0
3,France,Pre-construction,12906.5,0.0,1.0,0.0
1,France,Construction,3901.3,0.0,1.0,0.0
2,France,Operating,117835.3,14047.1,0.8934876829660364,0.1065123170339636
0,French Guiana,Announced,5.0,0.0,1.0,0.0
3,French Guiana,Pre-construction,0.0,0.0,0.0,0.0
1,French Guiana,Construction,179.2,0.0,1.0,0.0
2,French Guiana,Operating,137.0,0.0,1.0,0.0
0,Gabon,Announced,20.0,120.0,0.14285714285714285,0.8571428571428571
3,Gabon,Pre-construction,953.0,0.0,1.0,0.0
1,Gabon,Construction,60.0,0.0,1.0,0.0
2,Gabon,Operating,160.0,496.0,0.24390243902439024,0.7560975609756098
0,Georgia,Announced,1845.0,0.0,1.0,0.0
3,Georgia,Pre-construction,280.0,650.0,0.3010752688172043,0.6989247311827957
1,Georgia,Construction,0.0,0.0,0.0,0.0
2,Georgia,Operating,2458.7,1167.0,0.678131119507957,0.32186888049204293
0,Germany,Announced,8846.0,7735.0,0.5335022013147579,0.46649779868524216
3,Germany,Pre-construction,14300.8,6137.0,0.699723062169118,0.300276937830882
1,Germany,Construction,2618.0,861.0,0.7525150905432596,0.24748490945674045
2,Germany,Operating,78803.6,65972.8,0.5443124708170668,0.4556875291829331
0,Ghana,Announced,1380.0,0.0,1.0,0.0
3,Ghana,Pre-construction,1415.0,200.0,0.8761609907120743,0.1238390092879257
1,Ghana,Construction,515.0,0.0,1.0,0.0
2,Ghana,Operating,1798.5,3429.0,0.3440459110473458,0.6559540889526543
0,Greece,Announced,24052.8,0.0,1.0,0.0
3,Greece,Pre-construction,74837.2,2644.0,0.9658755930470876,0.034124406952912446
1,Greece,Construction,3595.2,1717.0,0.6767817476751629,0.3232182523248372
2,Greece,Operating,9482.8,10517.6,0.4741305173896521,0.5258694826103478
0,Guadeloupe,Announced,0.0,0.0,0.0,0.0
3,Guadeloupe,Pre-construction,10.0,0.0,1.0,0.0
1,Guadeloupe,Construction,0.0,0.0,0.0,0.0
2,Guadeloupe,Operating,119.8,275.2,0.3032911392405063,0.6967088607594937
0,Guatemala,Announced,0.0,0.0,0.0,0.0
3,Guatemala,Pre-construction,65.0,0.0,1.0,0.0
1,Guatemala,Construction,67.5,0.0,1.0,0.0
2,Guatemala,Operating,1747.0,794.8,0.687308206782595,0.3126917932174049
0,Guinea,Announced,294.0,0.0,1.0,0.0
3,Guinea,Pre-construction,130.0,0.0,1.0,0.0
1,Guinea,Construction,300.0,50.0,0.8571428571428571,0.14285714285714285
2,Guinea,Operating,770.0,54.0,0.9344660194174758,0.06553398058252427
0,Guinea-Bissau,Announced,86.0,0.0,1.0,0.0
3,Guinea-Bissau,Pre-construction,20.0,0.0,1.0,0.0
1,Guinea-Bissau,Construction,0.0,0.0,0.0,0.0
2,Guinea-Bissau,Operating,10.0,0.0,1.0,0.0
0,Guyana,Announced,0.0,0.0,0.0,0.0
3,Guyana,Pre-construction,248.0,300.0,0.45255474452554745,0.5474452554744526
1,Guyana,Construction,0.0,0.0,0.0,0.0
2,Guyana,Operating,2.5,0.0,1.0,0.0
0,Haiti,Announced,90.0,0.0,1.0,0.0
3,Haiti,Pre-construction,0.0,0.0,0.0,0.0
1,Haiti,Construction,12.0,0.0,1.0,0.0
2,Haiti,Operating,0.0,0.0,0.0,0.0
0,Honduras,Announced,147.5,100.0,0.5959595959595959,0.40404040404040403
3,Honduras,Pre-construction,742.0,0.0,1.0,0.0
1,Honduras,Construction,200.0,0.0,1.0,0.0
2,Honduras,Operating,908.4,973.9,0.48260107315518247,0.5173989268448175
0,Hong Kong,Announced,400.0,380.0,0.5128205128205128,0.48717948717948717
3,Hong Kong,Pre-construction,100.0,520.0,0.16129032258064516,0.8387096774193549
1,Hong Kong,Construction,180.0,0.0,1.0,0.0
2,Hong Kong,Operating,0.0,11855.5,0.0,1.0
0,Hungary,Announced,276.0,0.0,1.0,0.0
3,Hungary,Pre-construction,2556.0,1650.0,0.6077032810271041,0.39229671897289586
1,Hungary,Construction,160.0,0.0,1.0,0.0
2,Hungary,Operating,5121.0,3845.5,0.5711258573579434,0.42887414264205653
0,Iceland,Announced,88.2,0.0,1.0,0.0
3,Iceland,Pre-construction,213.0,0.0,1.0,0.0
1,Iceland,Construction,67.0,0.0,1.0,0.0
2,Iceland,Operating,2644.7,0.0,1.0,0.0
0,India,Announced,71023.7,18530.0,0.7930850428290511,0.20691495717094882
3,India,Pre-construction,120617.0,49310.0,0.7098165682910897,0.2901834317089103
1,India,Construction,28211.0,29480.0,0.4890017507063493,0.5109982492936507
2,India,Operating,140196.1,268023.9,0.34343270785360835,0.6565672921463918
0,Indonesia,Announced,21057.0,11700.0,0.6428244344720212,0.35717556552797874
3,Indonesia,Pre-construction,19030.0,2705.0,0.8755463538072233,0.12445364619277663
1,Indonesia,Construction,4261.0,13369.0,0.24169030062393648,0.7583096993760635
2,Indonesia,Operating,11032.0,75665.6,0.1272468903406784,0.8727531096593216
0,Iran,Announced,100.0,1200.0,0.07692307692307693,0.9230769230769231
3,Iran,Pre-construction,1157.0,4595.0,0.20114742698191934,0.7988525730180807
1,Iran,Construction,8967.0,16653.9,0.3499877053499291,0.6500122946500708
2,Iran,Operating,13572.8,76081.0,0.15139124052745115,0.8486087594725488
0,Iraq,Announced,550.0,4580.0,0.10721247563352826,0.8927875243664717
3,Iraq,Pre-construction,6135.0,11392.0,0.35003138015633023,0.6499686198436697
1,Iraq,Construction,2125.0,10909.0,0.16303513886757712,0.8369648611324229
2,Iraq,Operating,2436.0,45261.4,0.051071966186836175,0.9489280338131638
0,Ireland,Announced,32672.7,1118.0,0.9669139733713715,0.03308602662862859
