Country,Parent,Capacity (GW),Type
World,Drax Power Ltd,2.58,Bioenergy
World,Suzano SA,1.55,Bioenergy
World,Ørsted A/S,1.402,Bioenergy
World,International Paper Co,1.3088,Bioenergy
World,National Bio Energy Group Ltd,1.062,Bioenergy
World,Chongqing Sanfeng Environment Group Corp Ltd,0.9296,Bioenergy
World,Klabin SA,0.785,Bioenergy
World,Metsä Fibre Oy,0.725,Bioenergy
World,Kaidi Ecological and Environmental Technology Co Ltd,0.66,Bioenergy
World,Dynagreen Environmental Protection Group Co Ltd,0.639,Bioenergy
World,Stora Enso Oyj,0.607,Bioenergy
World,RWE AG,0.593,Bioenergy
World,Arauco Bioenergía SA,0.579,Bioenergy
World,Energetický a průmyslový holding AS,0.57,Bioenergy
World,Bracell SP Celulose Ltda,0.569,Bioenergy
World,natural person(s),0.54684,Bioenergy
World,Nine Dragons Global (China) Investment Group Co Ltd,0.54,Bioenergy
World,China National Environmental Protection Group,0.537,Bioenergy
World,PT Riau Prima Energy,0.535,Bioenergy
World,Huaneng Power International Inc,76.78053999999999,Coal
World,NTPC Ltd,62.267199999999995,Coal
World,China Energy Investment Corp,59.86594,Coal
World,China Shenhua Energy Co Ltd,55.01240833333333,Coal
World,Eskom Holdings SOC Ltd,44.531800000000004,Coal
World,China Resources Power Holdings Co Ltd,42.75312,Coal
World,GD POWER Development Co Ltd,41.800995,Coal
World,China Huadian Corp Ltd,40.455059999999996,Coal
World,Datang International Power Generation Co Ltd,38.692260000000005,Coal
World,Huadian Power International Co Ltd,38.033265,Coal
World,China Datang Corp Ltd,37.85448,Coal
World,Korea Electric Power Corp,35.344,Coal
World,State Power Investment Corp Ltd,34.30711,Coal
World,Zhejiang Zheneng Electric Power Co Ltd,32.47026,Coal
World,China Huaneng Group Co Ltd,25.794670000000004,Coal
World,Beijing Jingneng Power Co Ltd,20.80211,Coal
World,PT PLN (Persero),19.34584,Coal
World,Adani Power Ltd,17.298,Coal
World,Guangdong Electric Power Development Co Ltd,16.63405,Coal
World,Energy Development CORP (EDC),1.194,Geothermal
World,Calpine Corp,1.163,Geothermal
World,Ormat Technology Inc,1.02466,Geothermal
World,Comision Federal De Electricidad,0.915,Geothermal
World,Contact Energy Ltd,0.7795,Geothermal
World,Pertamina Geothermal Energy,0.725,Geothermal
World,AboitizPower Corp,0.692,Geothermal
World,Kenya Electricity Generating Company PLC,0.6345,Geothermal
World,Star Energy Geothermal,0.5384,Geothermal
World,Orkuveita Reykjavikur,0.423,Geothermal
World,Enel Green Power,0.4,Geothermal
World,CalEnergy Operating Corp,0.381,Geothermal
World,Sarulla Operations Ltd,0.33,Geothermal
World,Zorlu Enerji,0.306,Geothermal
World,Atlantica Sustainable Infrastructure,0.27,Geothermal
World,Mogan Enerji Yatirim Holding,0.258,Geothermal
World,HS Orka,0.2486,Geothermal
World,KS Orka Renewables Pte Ltd,0.22640000000000002,Geothermal
World,Tohoku Electric Power Co Inc,0.2041,Geothermal
World,China Yangzi River Three Gorges Group Co Ltd,39.444300000000005,Hydropower
World,Hydro Quebec,36.791,Hydropower
World,State Grid Xinyuan Co Ltd,30.372,Hydropower
World,PJSC RusHydro,27.991,Hydropower
World,Corporación Eléctrica Nacional SA,16.01,Hydropower
World,En+ Generatsiya JSC,15.002,Hydropower
World,Eletrobras Furnas,14.95548,Hydropower
World,US Bureau of Reclamation,14.739,Hydropower
World,Itaipú Binational,14.0,Hydropower
World,EDF Energy Ltd,13.986,Hydropower
World,Elektrik Üretim AS (EÜAŞ),13.58,Hydropower
World,BC Hydro,13.1,Hydropower
World,State Power Investment Group Upper Yellow River Hydropower Development Co Ltd,12.835,Hydropower
World,Enel SpA,12.0224,Hydropower
World,China Huaneng Group Co Ltd,11.952,Hydropower
World,Comisión Federal de Electricidad EPE,11.577,Hydropower
World,Vietnam Electricity (EVN),11.447,Hydropower
World,Statkraft,11.27567,Hydropower
World,Norte Energia SA,11.233,Hydropower
World,Electricité de France SA,65.69,Nuclear
World,Rosatom,28.576,Nuclear
World,Korea Hydro & Nuclear Power Co,27.071,Nuclear
World,China National Nuclear Power Co Ltd,23.573,Nuclear
World,Exelon Corp,19.551,Nuclear
World,Ontario Power Generation Inc,13.924,Nuclear
World,"SE NNEGC ""Energoatom""",13.835,Nuclear
World,CGNPC Nuclear Power Investment Co Ltd,8.886,Nuclear
World,Tennessee Valley Authority,8.624,Nuclear
World,China General Nuclear Power Co Ltd,8.496,Nuclear
World,Nuclear Power Corporation Of India Ltd,8.24,Nuclear
World,Georgia Power Co,6.79,Nuclear
World,Kansai Electric Power Co,6.578,Nuclear
World,EDF Energy Ltd,6.534,Nuclear
World,Emirates Nuclear Energy Corp,5.668,Nuclear
World,Duke Energy Corp,5.112,Nuclear
World,Guangxi Fangchenggang CGN Nuclear Power Industry Investment Co Ltd,4.532,Nuclear
World,PSEG Power Inc,4.4,Nuclear
World,CGN Ninghe Investment Co Ltd,4.356,Nuclear
World,Arizona Public Service Co,4.242,Nuclear
World,Saudi Electricity Co,64.49975,Oil and gas
World,Egyptian Electricity Holding Co,51.3113,Oil and gas
World,Constellation Energy Corp,31.8469,Oil and gas
World,Ministry of Electricity (Iraq),28.936,Oil and gas
World,NextEra Energy Inc,28.2269,Oil and gas
World,Vistra Corp,27.55816,Oil and gas
World,Chubu Electric Power Co Inc,27.213555666666668,Oil and gas
World,Tokyo Electric Power Co,26.844305666666667,Oil and gas
World,Southern Co,25.3291505,Oil and gas
World,Comisión Federal de Electricidad EPE,24.804299999999998,Oil and gas
World,Korea Electric Power Corp,24.41771,Oil and gas
World,Duke Energy Corp,24.3852495,Oil and gas
World,Inter RAO PJSC,24.25045,Oil and gas
World,Sonelgaz SpA,22.736099999999997,Oil and gas
World,ENGIE SA,22.39801288888889,Oil and gas
World,Entergy Corp,20.5835,Oil and gas
World,Ministry of Electricity and Water and Renewable Energy (Kuwait),18.7035,Oil and gas
World,PT PLN (Persero),18.5435,Oil and gas
World,Taiwan Power Co,16.47185,Oil and gas
World,NextEra Energy Inc,12.8972,Utility-scale solar
World,Tianjin China Green Power Investment Co Ltd,10.5125,Utility-scale solar
World,Adani Group,8.391525,Utility-scale solar
World,China Three Gorges Renewables (Group) Co Ltd,6.694605,Utility-scale solar
World,ACWA Power Co,5.8005065,Utility-scale solar
World,ReNew Power,5.586375,Utility-scale solar
World,China Nuclear Huineng Co Ltd,5.43645,Utility-scale solar
World,Huadian New Energy Group Co Ltd,5.34207135,Utility-scale solar
World,Florida Power & Light Co,5.052,Utility-scale solar
World,Enel Green Power SpA,4.9836675,Utility-scale solar
World,China Three Gorges New Energy (Group) Co Ltd,4.738361,Utility-scale solar
World,ENGIE SA,4.591425500000001,Utility-scale solar
World,China Huaneng Group Co Ltd,4.5426385,Utility-scale solar
World,China Power International Development Co Ltd,3.791925,Utility-scale solar
World,Water and Electricity Holding CO (Badeel),3.7405687500000004,Utility-scale solar
World,Duke Energy Corp,3.714725,Utility-scale solar
World,NTPC Ltd,3.6225549999999997,Utility-scale solar
World,Huaneng Power International Inc,3.61653375,Utility-scale solar
World,Dubai Electricity and Water Authority PJSC,3.56619,Utility-scale solar
World,NextEra Energy Inc,25.1384,Wind
World,EDF Renewables,11.940388666666665,Wind
World,Enel Green Power SpA,11.635043333333336,Wind
World,EDPR Renewable Energy Sources of Greece 1 Sole Proprietorship,9.451709999999999,Wind
World,Ørsted A/S,8.51511,Wind
World,Avangrid Renewables,8.0938,Wind
World,China Longyuan Power Group Corp Ltd,8.0109,Wind
World,Iberdrola Renovables Energia SA,7.80076,Wind
World,MidAmerican Energy Co,7.4865,Wind
World,Acciona Energía SAU,6.64417,Wind
World,ENGIE SA,5.976066666666666,Wind
World,China Guangdong Nuclear Wind Energy Ltd,5.7200299999999995,Wind
World,RWE Renewables,5.61995,Wind
World,Vattenfall AB,5.287846666666666,Wind
World,AES Corp,4.9355,Wind
World,Pattern Energy,4.860399999999999,Wind
World,RWE AG,4.75464,Wind
World,Invenergy LLC,4.74406,Wind
World,Xcel Energy Inc,4.4685,Wind
Afghanistan,Da Afghanistan Breshna Sherkat,0.152,Hydropower
Afghanistan,Ministry of Energy and Water (Afghanistan),0.094,Hydropower
Afghanistan,Ministry of Water & Power Afghanistan,0.066,Hydropower
Afghanistan,Ministry of Water Resources Government of India,0.042,Hydropower
Afghanistan,Ministry of Energy and Water (Afghanistan),0.1216,Oil and gas
Afghanistan,United States Agency for International Development,0.105,Oil and gas
Afghanistan,Bayat Group,0.04,Oil and gas
Afghanistan,77 Construction Contracting & Trading Co,0.031758,Utility-scale solar
Afghanistan,unknown,0.028399999999999998,Utility-scale solar
Afghanistan,Zularistan Ltd,0.01044,Utility-scale solar
Afghanistan,Dynasty Oil & Gas PVT LTD (DYNASTY),0.00935,Utility-scale solar
African Union,unknown,0.2377,Bioenergy
African Union,Ethiopian Sugar Industry Group,0.136,Bioenergy
African Union,Sappi Ltd,0.1245,Bioenergy
African Union,Companhia de Bioenergia de Angola Lda,0.1,Bioenergy
African Union,Kenana Sugar Co,0.09459999999999999,Bioenergy
African Union,Tongaat Hulett Ltd,0.0777,Bioenergy
African Union,Government of Ethiopia,0.062,Bioenergy
African Union,Transvaal Suiker Beperk Middenen Ontwikkeling Pty Ltd,0.0544,Bioenergy
African Union,Sarrai Group Ltd,0.0517,Bioenergy
African Union,Illovo Sugar Africa Holdings Ltd,0.0493,Bioenergy
African Union,Alteo Energy Ltd,0.041,Bioenergy
African Union,Compagnie Sucriere Senegalaise SA,0.04,Bioenergy
African Union,Ubombo Sugar Ltd,0.04,Bioenergy
African Union,Zambia Sugar Co,0.04,Bioenergy
African Union,Hippo Valley Estates Ltd,0.039,Bioenergy
African Union,Triangle Pvt Ltd,0.035,Bioenergy
African Union,Sunbird Bioenergy (SL) Ltd,0.032,Bioenergy
African Union,Kakira Sugar Ltd,0.03,Bioenergy
African Union,Royal Eswatini Sugar Corporation Ltd,0.03,Bioenergy
African Union,Ethiopian Electric Power Corp,0.025,Bioenergy
African Union,Eskom Holdings SOC Ltd,44.531800000000004,Coal
African Union,TAQA Morocco SA,2.056,Coal
African Union,ZESA Holdings Ltd,1.62,Coal
African Union,Botswana Power Corp,0.732,Coal
African Union,Nareva Holding SA,0.702702,Coal
African Union,Office National de l'Electricité et de l'Eau Potable (Morocco),0.475,Coal
African Union,Mitsui & Co Ltd,0.4158,Coal
African Union,Dangote Industries Ltd,0.3745,Coal
African Union,ENGIE SA,0.267498,Coal
African Union,Nava Ltd,0.195,Coal
African Union,Power Construction Corporation of China Ltd,0.175,Coal
African Union,Namibia Power Corp Ltd,0.12,Coal
African Union,ZCCM Investments Holdings PLC,0.105,Coal
African Union,Zhongjin Heli Energy Pvt Ltd,0.1,Coal
African Union,Mondi PLC,0.0723,Coal
African Union,Development Bank of Southern Africa Ltd,0.07,Coal
African Union,Government Employees Pension Fund (South Africa),0.07,Coal
African Union,Harith Holdings Pty Ltd,0.07,Coal
African Union,Mergence Investment Managers Pty Ltd,0.07,Coal
African Union,Public Investment Corporation SOC Ltd,0.07,Coal
African Union,Kenya Electricity Generating Company PLC,0.6345,Geothermal
African Union,Ormat Technology Inc,0.147,Geothermal
African Union,Geothermal Development Company (GDC),0.07,Geothermal
African Union,Ethiopian Electric Power Corp,9.201,Hydropower
African Union,ZESCO Ltd,4.038,Hydropower
African Union,PRODEL,3.47,Hydropower
African Union,Egyptian Electricity Holding Co,2.842,Hydropower
African Union,Eskom,2.774,Hydropower
African Union,Tanzania Electric Supply Company Ltd,2.643,Hydropower
African Union,Societe Nationale d'Electricite (SNEL),2.476,Hydropower
African Union,Mainstream Energy Solutions Ltd,2.038,Hydropower
African Union,Electricidade de Moçambique EP,2.005,Hydropower
African Union,Ministry of Irrigation and Water Resources,1.882,Hydropower
African Union,Office National de L'Electricite de L'Eau Potable,1.745,Hydropower
African Union,unknown,1.5274400000000001,Hydropower
African Union,Volta River Authority,1.18,Hydropower
African Union,Uganda Electricity Generation Company LTD (UEGCL),1.163,Hydropower
African Union,Kenya Electricity Generating Company PLC,0.722,Hydropower
African Union,North South Power,0.6,Hydropower
African Union,South African Department of Water and Sanitation,0.6,Hydropower
African Union,ERANOVE,0.50544,Hydropower
African Union,Electricite De Guinee SA,0.42710000000000004,Hydropower
African Union,Bui Power Authority (BPA),0.404,Hydropower
African Union,Eskom,1.94,Nuclear
African Union,Egyptian Electricity Holding Co,51.3113,Oil and gas
African Union,Sonelgaz SpA,22.736099999999997,Oil and gas
African Union,General Electricity Company of Libya,14.165,Oil and gas
African Union,Tunisian Company of Electricity and Gas,5.491,Oil and gas
African Union,Niger Delta Power Holding Co,3.709,Oil and gas
African Union,unknown,2.5084720000000003,Oil and gas
African Union,Sonatrach SpA,2.50473,Oil and gas
African Union,Eskom Holdings SOC Ltd,2.4203,Oil and gas
African Union,Office National de l'Electricité et de l'Eau Potable (Morocco),1.573,Oil and gas
African Union,Shariket Kahraba Terga SpA,1.2,Oil and gas
African Union,Sudanese Thermal Power Generating Company Ltd,1.0439,Oil and gas
African Union,Karadeniz Holding AŞ,0.996,Oil and gas
African Union,KEPCO Energy Resources Ltd,0.924,Oil and gas
African Union,Sonagás,0.72,Oil and gas
African Union,CGN Energy International Holding Co,0.6826,Oil and gas
African Union,Creditas BV,0.6826,Oil and gas
African Union,Transnational Corporation PLC,0.67626,Oil and gas
African Union,Algerian Utilities International Ltd,0.6257699999999999,Oil and gas
African Union,Volta River Authority,0.574,Oil and gas
African Union,Dangote Industries Ltd,0.57,Oil and gas
African Union,unknown,2.1749245,Utility-scale solar
African Union,Scatec ASA,0.78223495,Utility-scale solar
African Union,ACWA Power Co,0.718275,Utility-scale solar
African Union,AMEA Power,0.651032,Utility-scale solar
African Union,New and Renewable Energy Authority,0.5927292857142856,Utility-scale solar
African Union,H1 Holdings Pty Ltd,0.42273449999999996,Utility-scale solar
African Union,SOLA Group,0.39071999999999996,Utility-scale solar
African Union,Sun Africa LLC,0.307545,Utility-scale solar
African Union,Enel Green Power SpA,0.30050399999999994,Utility-scale solar
African Union,Globeleq Africa Investments Ltd,0.258173,Utility-scale solar
African Union,TotalEnergies SE,0.24927950000000001,Utility-scale solar
African Union,General Electricity Company of Libya,0.23375,Utility-scale solar
African Union,Solar Capital,0.22707,Utility-scale solar
African Union,Shariket Kahraba wa Taket Moutadjadida SPA (SKTM),0.22546000000000002,Utility-scale solar
African Union,Alcazar Energy,0.19488,Utility-scale solar
African Union,ENGIE SA,0.18736000000000003,Utility-scale solar
African Union,OCP Group,0.17574,Utility-scale solar
African Union,SENER,0.175,Utility-scale solar
African Union,Harmony Gold Mining Co Ltd,0.156145,Utility-scale solar
African Union,Infinity Energy SAE,0.13632,Utility-scale solar
African Union,New and Renewable Energy Authority,1.378,Wind
African Union,unknown,1.343,Wind
African Union,Office National de l'Electricité et de l'Eau Potable (Morocco),1.262,Wind
African Union,Lekela Power,1.158,Wind
African Union,Enel Green Power SpA,0.677,Wind
African Union,Ethiopian Electric Power Corp,0.664,Wind
African Union,Moroccan Wind Energy Company (EEM),0.655,Wind
African Union,AMEA Power,0.502,Wind
African Union,ENGIE SA,0.4567,Wind
African Union,Eurus Energy Holdings Corp,0.36519999999999997,Wind
African Union,Tunisian Company of Electricity and Gas,0.253,Wind
African Union,Orascom Construction PLC,0.21509999999999999,Wind
African Union,EDF Renewables,0.199,Wind
African Union,Globeleq Africa Investments Ltd,0.1515,Wind
African Union,Kenya Craftskills Energy International Ltd,0.15,Wind
African Union,Red Rocket South Africa Pty Ltd,0.147,Wind
African Union,Cookhouse Wind Farm,0.139,Wind
African Union,DLO Energy Resources Group,0.139,Wind
African Union,Cennergi Pty Ltd,0.134,Wind
African Union,Mauritanian Electricity Co,0.13,Wind
African Union,Others,0.1021,Bioenergy
African Union,Others,0.6,Coal
African Union,Others,4.98407,Hydropower
African Union,Others,19.353427,Oil and gas
African Union,Others,6.180232714285715,Utility-scale solar
African Union,Others,1.8520999999999999,Wind
Albania,KESH,1.35,Hydropower
Albania,Statkraft,0.197,Hydropower
Albania,Ayen Enerji AŞ,0.106,Hydropower
Albania,Statkraft AS,0.072,Hydropower
Albania,EVN AG,0.0225,Hydropower
Albania,Verbund AG,0.0225,Hydropower
Albania,Voltalia SA,0.12179999999999999,Utility-scale solar
Albania,unknown,0.07596,Utility-scale solar
Albania,Blessed Investment Group,0.02523,Utility-scale solar
Albania,Matrix Konstruksion,0.02523,Utility-scale solar
Albania,Info-Telecom,0.023375,Utility-scale solar
Albania,Favina Group,0.019350000000000003,Utility-scale solar
Albania,M&K Energy Trading,0.019350000000000003,Utility-scale solar
Albania,KESH,0.012061500000000001,Utility-scale solar
Algeria,Sonelgaz SpA,0.196,Hydropower
Algeria,Sonelgaz SpA,22.736099999999997,Oil and gas
Algeria,Sonatrach SpA,2.50473,Oil and gas
Algeria,Shariket Kahraba Terga SpA,1.2,Oil and gas
Algeria,Algerian Utilities International Ltd,0.6257699999999999,Oil and gas
Algeria,Shariket Kahraba Berrouaghia SpA,0.489,Oil and gas
Algeria,unknown,0.025,Oil and gas
Algeria,Shariket Kahraba wa Taket Moutadjadida SPA (SKTM),0.22546000000000002,Utility-scale solar
Algeria,unknown,0.1184,Utility-scale solar
Algeria,Sonelgaz SpA,0.054700000000000006,Utility-scale solar
Algeria,New Energy Algeria (NEAL),0.01,Utility-scale solar
Algeria,Sonatrach SpA,0.01,Utility-scale solar
Algeria,Eni SpA,0.005,Utility-scale solar
Algeria,Shariket Kahraba wa Taket Moutadjadida SPA (SKTM),0.01,Wind
American Samoa,American Samoa Power Authority,0.023,Oil and gas
American Samoa,unknown,0.0013089999999999998,Utility-scale solar
Andorra,Centre de Tractament de Residus d’Andorra SA,0.018,Bioenergy
Andorra,unknown,0.045,Hydropower
Andorra,unknown,0.0033,Utility-scale solar
Angola,Companhia de Bioenergia de Angola Lda,0.1,Bioenergy
Angola,PRODEL,3.47,Hydropower
Angola,Elecnor SA,0.06,Hydropower
Angola,Empresa Nacional de Electricidade,0.05,Hydropower
Angola,Public Electricity Production Co,0.04,Hydropower
Angola,unknown,0.034,Hydropower
Angola,Sonagás,0.72,Oil and gas
Angola,unknown,0.125,Oil and gas
Angola,Public Electricity Production Co,0.084,Oil and gas
Angola,Sun Africa LLC,0.307545,Utility-scale solar
Angola,Angolan Ministry of Energy and Water,0.08352,Utility-scale solar
Angola,MCA Group,0.023749,Utility-scale solar
Angola,unknown,0.023399999999999997,Utility-scale solar
Angola,Solenova,0.02175,Utility-scale solar
Angola,TotalEnergies SE,0.0155295,Utility-scale solar
Angola,Sonangol EP,0.009134999999999999,Utility-scale solar
Angola,Etablissements Maurel & Prom SA,0.0057855,Utility-scale solar
Angola,unknown,0.05,Wind
Anguilla,unknown,0.0012,Utility-scale solar
Antigua and Barbuda,unknown,0.010299999999999998,Utility-scale solar
Argentina,Arauco Argentina SA,0.082,Bioenergy
Argentina,Fuentes Renovables de Energía SA,0.08,Bioenergy
Argentina,Ingenio y Refinería San Martín del Tabacal SRL,0.04,Bioenergy
Argentina,Dynamotive Latinoamericana SA,0.018,Bioenergy
Argentina,Ticino Biomass Power Co,0.01,Bioenergy
Argentina,AES Corp,0.525,Coal
Argentina,Entidad Binacional Yacyreta (EBY),3.1,Hydropower
Argentina,Comisión Técnica Mixta (CTM),1.89,Hydropower
Argentina,Sociedad Energía Sadesa Central Puerto,1.424,Hydropower
Argentina,Enel Generación,1.328,Hydropower
Argentina,AES Energía,1.144,Hydropower
Argentina,Pampa Energia SA,0.916,Hydropower
Argentina,Empresa Provincial de Energía de Córdoba (EPEC),0.809,Hydropower
Argentina,Orazul Energy Corp,0.486,Hydropower
Argentina,Aluar Aluminio Argentino SAIC,0.2832,Hydropower
Argentina,Energía Provincial Sociedad del Estado (EPSE),0.235,Hydropower
Argentina,unknown,0.231,Hydropower
Argentina,Energía de Misiones SA (EMSA),0.12,Hydropower
Argentina,Hidroelectrica Ameghino,0.06,Hydropower
Argentina,Provincia de San Juan,0.042,Hydropower
Argentina,Empresa Provincial de Energia de Cordoba,0.038,Hydropower
Argentina,Hidrocuyo SA,0.03,Hydropower
Argentina,Provincia de Mendoza,0.03,Hydropower
Argentina,Nucleoelectrica Argentina SA,1.763,Nuclear
Argentina,Central Puerto SA,5.904426,Oil and gas
Argentina,Pampa Energia SA,3.6967280000000002,Oil and gas
Argentina,YPF SA,2.0483249999999997,Oil and gas
Argentina,Grupo Albanesi,1.6049,Oil and gas
Argentina,AES Corp,1.4834559999999999,Oil and gas
Argentina,Government of Argentina,1.135926,Oil and gas
Argentina,unknown,0.7581199999999999,Oil and gas
Argentina,General Electric Co,0.682775,Oil and gas
Argentina,Capex SA,0.672,Oil and gas
Argentina,AES Andes SA,0.643,Oil and gas
Argentina,Aluar Aluminio Argentino SAIC,0.585,Oil and gas
Argentina,Scc Power Parent Ltd,0.5375,Oil and gas
Argentina,Empresa Provincial de Energia de Cordoba,0.466,Oil and gas
Argentina,Province of Buenos Aires,0.31778999999999996,Oil and gas
Argentina,BC Energy Investments Corp,0.25220000000000004,Oil and gas
Argentina,BP PLC,0.25220000000000004,Oil and gas
Argentina,Industrias Juan F. Secco SA,0.195,Oil and gas
Argentina,Tenaris SA,0.163,Oil and gas
Argentina,Grupo Taselli,0.14,Oil and gas
Argentina,General De Equipos de Colombia SA,0.12,Oil and gas
Argentina,Genneia SA,0.66525,Utility-scale solar
Argentina,MSU Green Energy,0.31489999999999996,Utility-scale solar
Argentina,YPF Luz SA,0.287,Utility-scale solar
Argentina,Jujuy Energía y Minería Sociedad Estado (JEMSE),0.27404999999999996,Utility-scale solar
Argentina,unknown,0.2565835,Utility-scale solar
Argentina,360 Energy SA,0.20357,Utility-scale solar
Argentina,Neoen SA,0.18096,Utility-scale solar
Argentina,Ganfeng Lithium Group,0.11220000000000001,Utility-scale solar
Argentina,Central Puerto SA,0.10179,Utility-scale solar
Argentina,Canadian Solar,0.087,Utility-scale solar
Argentina,JinkoSolar Co Ltd,0.08004,Utility-scale solar
Argentina,Agro Industrias Baires SA,0.0374,Utility-scale solar
Argentina,Total Eren SA,0.0261,Utility-scale solar
Argentina,Diaser SA,0.022,Utility-scale solar
Argentina,Cementos Avellaneda SA,0.02057,Utility-scale solar
Argentina,Hanz Energy,0.02,Utility-scale solar
Argentina,Coral Consultoría en Energía SA,0.0187,Utility-scale solar
Argentina,Solargen Ullum SA,0.0126225,Utility-scale solar
Argentina,Eternum Energy SA,0.01044,Utility-scale solar
Argentina,Acindar Industria Argentina de Aceros SA,0.008415,Utility-scale solar
Argentina,Genneia SA,0.9445,Wind
Argentina,YPF Energía Eléctrica SA,0.552,Wind
Argentina,Pampa Energia SA,0.5267999999999999,Wind
Argentina,PCR SA,0.45375,Wind
Argentina,Central Puerto SA,0.451,Wind
Argentina,Isolux LLC,0.304,Wind
Argentina,unknown,0.2782,Wind
Argentina,AES Corp,0.24980000000000002,Wind
Argentina,Aluar Aluminio Argentino SAIC,0.24580000000000002,Wind
Argentina,Parque Eólico Arauco SAPEM,0.1494,Wind
Argentina,Total Eren SA,0.11402,Wind
Argentina,Tenaris SA,0.103,Wind
Argentina,Eipor SA,0.1,Wind
Argentina,Goldwin,0.1,Wind
Argentina,Envision Energy,0.06,Wind
Argentina,Eolia Renovables SA (EOLIASUR),0.05,Wind
Argentina,Nordex,0.05,Wind
Argentina,Grupo Frali,0.04,Wind
Argentina,Acindar Industria Argentina de Aceros SA,0.03825,Wind
Argentina,ArcelorMittal SA,0.036,Wind
Argentina,Others,0.536196,Oil and gas
Argentina,Others,0.015427500000000002,Utility-scale solar
Argentina,Others,0.13328,Wind
Armenia,International Power CORP CJSC,0.407,Hydropower
Armenia,ContourGlobal Ltd,0.404,Hydropower
Armenia,International Energy Corporation,0.149,Hydropower
Armenia,Ministry Of Territorial Administration And Infrastructure,0.448,Nuclear
Armenia,Tashir Group,0.631,Oil and gas
Armenia,Yerevan Thermal Power Plant CJSC,0.242,Oil and gas
Armenia,Renco SpA,0.1143,Oil and gas
Armenia,Simest SpA,0.0381,Oil and gas
Armenia,unknown,0.26759700000000003,Utility-scale solar
Aruba,Utilities Aruba NV,0.194,Oil and gas
Aruba,unknown,0.0088,Utility-scale solar
Aruba,NuCapital Inc,0.03,Wind
Australia,Wilmar Sugar Australia Ltd,0.205,Bioenergy
Australia,Capital Dynamics Inc,0.068,Bioenergy
Australia,Mackay Sugar Ltd,0.058,Bioenergy
Australia,Energy Developments Pty Ltd,0.043,Bioenergy
Australia,unknown,0.0304,Bioenergy
Australia,National Power Pty Ltd,0.03,Bioenergy
Australia,Advanced Energies Group Pty Ltd,0.024,Bioenergy
Australia,Landfill Operations Pty Ltd,0.00888,Bioenergy
Australia,Bundaberg Sugar Ltd,0.007,Bioenergy
Australia,AGL Energy Ltd,4.88,Coal
Australia,Stanwell Corp Ltd,3.305,Coal
Australia,Origin Energy Ltd,2.88,Coal
Australia,CLP Holdings Ltd,2.87,Coal
Australia,CS Energy Ltd,1.91,Coal
Australia,Engiana Establishment,1.78,Coal
Australia,Chow Tai Fook Enterprises Ltd,1.026,Coal
Australia,Electricity Retail and Generation Corp,0.804,Coal
Australia,Rio Tinto Ltd,0.7072800000000001,Coal
Australia,NRG Energy Inc,0.63,Coal
Australia,China Huaneng Group Co Ltd,0.44,Coal
Australia,Creditas BV,0.44,Coal
Australia,Kansai Electric Power Co,0.233,Coal
Australia,Sumitomo Corp,0.233,Coal
Australia,SLMA GPS Pty Ltd,0.1428,Coal
Australia,South32 Ltd,0.12727999999999998,Coal
Australia,Ryowa II GPS Pty Ltd,0.11928,Coal
Australia,small shareholder(s),0.08656,Coal
Australia,Japan Alumina Associates (Australia) Pty Ltd,0.0148,Coal
Australia,Snowy Hydro Ltd,4.057,Hydropower
Australia,Hydro-Electric Corp,2.308,Hydropower
Australia,CleanCo Queensland Ltd,0.658,Hydropower
Australia,AGL Energy Ltd,0.51,Hydropower
Australia,Origin Energy Ltd,0.24,Hydropower
Australia,Murray-Darling Basin Authority,0.18,Hydropower
Australia,unknown,0.1,Hydropower
Australia,Stanwell Corp Ltd,0.06,Hydropower
Australia,Meridian Energy,0.058,Hydropower
Australia,Pacific Hydro,0.03,Hydropower
Australia,Origin Energy Ltd,2.838375,Oil and gas
Australia,CLP Holdings Ltd,1.98,Oil and gas
Australia,Snowy Hydro Ltd,1.8268,Oil and gas
Australia,Chow Tai Fook Enterprises Ltd,1.533,Oil and gas
Australia,AGL Energy Ltd,1.278,Oil and gas
Australia,Shell PLC,1.223,Oil and gas
Australia,Electricity Retail and Generation Corp,0.7965,Oil and gas
Australia,TransAlta Corp,0.599,Oil and gas
Australia,APA Group,0.5893999999999999,Oil and gas
Australia,RATCH Group PCL,0.5877,Oil and gas
Australia,Rio Tinto Ltd,0.496,Oil and gas
Australia,Power Generation Corp,0.472,Oil and gas
Australia,CITIC Ltd,0.456,Oil and gas
Australia,Hydro-Electric Corp,0.388,Oil and gas
Australia,CleanCo Queensland Ltd,0.385,Oil and gas
Australia,Engie Services Australia & New Zealand Pty Ltd,0.38088,Oil and gas
Australia,INPEX Corp,0.30478,Oil and gas
Australia,Chevron Corp,0.27907,Oil and gas
Australia,PetroChina Co Ltd,0.2595,Oil and gas
Australia,Mitsui & Co Ltd,0.25865000000000005,Oil and gas
Australia,unknown,1.433942,Utility-scale solar
Australia,Neoen SA,0.9567,Utility-scale solar
Australia,BJCE Australia,0.8921399999999999,Utility-scale solar
Australia,Fotowatio Renewable Ventures (FRV) BV,0.8403999999999999,Utility-scale solar
Australia,Potentia Energy,0.446195,Utility-scale solar
Australia,UPC/AC Renewables Australia,0.4,Utility-scale solar
Australia,Iberdrola SA,0.32015,Utility-scale solar
Australia,RWE AG,0.30363,Utility-scale solar
