,Country,Status,Non-fossil,Fossil,Non-fossil share,Fossil share
1,Ethiopia,Construction,2230.0,0,1.0,0.0
2,Ethiopia,Operating,10134.5,0,1.0,0.0
0,Faroe Islands,Announced,0,0,0.0,0.0
3,Faroe Islands,Pre-construction,0,0,0.0,0.0
1,Faroe Islands,Construction,0,0,0.0,0.0
2,Faroe Islands,Operating,37.0,0,1.0,0.0
0,Fiji,Announced,38.620000000000005,0.0,1.0,0.0
3,Fiji,Pre-construction,7.0125,0.0,1.0,0.0
1,Fiji,Construction,0,0,0.0,0.0
2,Fiji,Operating,178.3,128.0,0.5821090434214822,0.41789095657851777
0,Finland,Announced,6779.5955,0.0,1.0,0.0
3,Finland,Pre-construction,38791.9135,0.0,1.0,0.0
1,Finland,Construction,1064.1055000000001,0.0,1.0,0.0
2,Finland,Operating,19667.944,3677.2,0.8424854436537208,0.15751455634627912
0,France,Announced,18031.094,0.0,1.0,0.0
3,France,Pre-construction,16795.6665,647.0,0.962907047497583,0.03709295250241699
1,France,Construction,1916.039,0.0,1.0,0.0
2,France,Operating,126307.414,13521.7,0.9032983932087276,0.09670160679127239
0,French Guiana,Announced,0,0,0.0,0.0
3,French Guiana,Pre-construction,0,0,0.0,0.0
1,French Guiana,Construction,219.132,0.0,1.0,0.0
2,French Guiana,Operating,163.975,144.6,0.5313943125658268,0.4686056874341732
0,French Polynesia,Announced,0,0,0.0,0.0
3,French Polynesia,Pre-construction,0,0,0.0,0.0
1,French Polynesia,Construction,8.415000000000001,0,1.0,0.0
2,French Polynesia,Operating,16.876,0,1.0,0.0
0,Gabon,Announced,0,0,0.0,0.0
3,Gabon,Pre-construction,853.03,21.0,0.9759733647586467,0.024026635241353272
1,Gabon,Construction,35.0,125.0,0.21875,0.78125
2,Gabon,Operating,333.57,496.0,0.40209988307195293,0.5979001169280471
0,Georgia,Announced,991.815,0.0,1.0,0.0
3,Georgia,Pre-construction,910.0,400.0,0.6946564885496184,0.3053435114503817
1,Georgia,Construction,787.0,0.0,1.0,0.0
2,Georgia,Operating,3008.6,1168.2,0.7203122007278299,0.2796877992721701
0,Germany,Announced,8041.566,6830.0,0.5407343113697644,0.45926568863023576
3,Germany,Pre-construction,16624.811,6607.4,0.715593147806724,0.28440685219327594
1,Germany,Construction,2458.4700000000003,1644.0,0.5992658081594747,0.40073419184052533
2,Germany,Operating,93243.491,62898.31,0.597171868153359,0.4028281318466412
0,Ghana,Announced,5081.7,330.0,0.9390210100338157,0.06097898996618438
3,Ghana,Pre-construction,1528.1,0.0,1.0,0.0
1,Ghana,Construction,280.5,0.0,1.0,0.0
2,Ghana,Operating,1934.988,3629.0,0.3477699808123238,0.6522300191876761
0,Gibraltar,Announced,0,0,0.0,0.0
3,Gibraltar,Pre-construction,0,250.0,0.0,1.0
1,Gibraltar,Construction,0,0,0.0,0.0
2,Gibraltar,Operating,0,86.4,0.0,1.0
0,Greece,Announced,20961.129,557.0,0.9741148498552081,0.02588515014479186
3,Greece,Pre-construction,66735.169,2826.0,0.9593738857378892,0.04062611426211081
1,Greece,Construction,7338.135,840.0,0.8972870954074492,0.10271290459255074
2,Greece,Operating,13856.278,10057.6,0.5794241318785686,0.42057586812143144
0,Guadeloupe,Announced,0,0,0.0,0.0
3,Guadeloupe,Pre-construction,10.0,0.0,1.0,0.0
1,Guadeloupe,Construction,64.0,0.0,1.0,0.0
2,Guadeloupe,Operating,130.6,292.2,0.30889309366130563,0.6911069063386944
0,Guatemala,Announced,0,0,0.0,0.0
3,Guatemala,Pre-construction,110.904,0.0,1.0,0.0
1,Guatemala,Construction,226.81,0.0,1.0,0.0
2,Guatemala,Operating,2314.668,795.0,0.7443456986404979,0.255654301359502
0,Guinea,Announced,625.72,1800.0,0.2579522780865063,0.7420477219134937
3,Guinea,Pre-construction,586.0,0.0,1.0,0.0
1,Guinea,Construction,300.0,0.0,1.0,0.0
2,Guinea,Operating,815.0,389.0,0.6769102990033222,0.3230897009966777
0,Guinea-Bissau,Announced,71.915,0,1.0,0.0
3,Guinea-Bissau,Pre-construction,0,0,0.0,0.0
1,Guinea-Bissau,Construction,0,0,0.0,0.0
2,Guinea-Bissau,Operating,9.350000000000001,0,1.0,0.0
0,Guyana,Announced,17.57,300.0,0.05532638473407438,0.9446736152659256
3,Guyana,Pre-construction,213.072,0.0,1.0,0.0
1,Guyana,Construction,6.96,300.0,0.02267396403440188,0.9773260359655982
2,Guyana,Operating,34.9475,72.0,0.32677248182519464,0.6732275181748054
0,Haiti,Announced,32.0,0,1.0,0.0
3,Haiti,Pre-construction,0,0,0.0,0.0
1,Haiti,Construction,11.22,0,1.0,0.0
2,Haiti,Operating,0,0,0.0,0.0
0,Honduras,Announced,324.445,0.0,1.0,0.0
3,Honduras,Pre-construction,828.0,0.0,1.0,0.0
1,Honduras,Construction,200.0,70.0,0.7407407407407407,0.25925925925925924
2,Honduras,Operating,1770.8229999999999,1244.8,0.5872163065476023,0.4127836934523978
0,Hong Kong,Announced,400.0,0.0,1.0,0.0
3,Hong Kong,Pre-construction,0.0,130.0,0.0,1.0
1,Hong Kong,Construction,180.0,770.0,0.18947368421052632,0.8105263157894737
2,Hong Kong,Operating,0.935,10205.5,9.160887224579397e-05,0.9999083911277542
0,Hungary,Announced,290.12,0.0,1.0,0.0
3,Hungary,Pre-construction,2661.37,1000.0,0.7268781904041384,0.2731218095958617
1,Hungary,Construction,118.7,540.0,0.18020343100045544,0.8197965689995445
2,Hungary,Operating,6466.529,3908.5,0.623278161439356,0.376721838560644
0,Iceland,Announced,350.0,0,1.0,0.0
3,Iceland,Pre-construction,263.2,0,1.0,0.0
1,Iceland,Construction,138.0,0,1.0,0.0
2,Iceland,Operating,2767.4,0,1.0,0.0
0,India,Announced,161637.002,35570.0,0.8196311508249591,0.18036884917504095
3,India,Pre-construction,100864.1095,72700.0,0.5811346008720771,0.41886539912792276
1,India,Construction,154349.595,23490.0,0.8679146789554936,0.13208532104450643
2,India,Operating,196024.77,278074.4,0.41346786158684895,0.586532138413151
0,Indonesia,Announced,13855.21,21267.0,0.3944857114629176,0.6055142885370824
3,Indonesia,Pre-construction,15453.4,4985.0,0.7560963676217316,0.24390363237826834
1,Indonesia,Construction,4911.0,4560.0,0.5185302502375673,0.4814697497624327
2,Indonesia,Operating,12096.56,85922.6,0.12341015776915451,0.8765898422308455
0,Iran,Announced,2650.5,180.0,0.9364069952305246,0.06359300476947535
3,Iran,Pre-construction,6057.0,6589.0,0.47896568084769886,0.5210343191523011
1,Iran,Construction,2417.0,10377.2,0.18891372653233496,0.811086273467665
2,Iran,Operating,14512.7,80485.4,0.15276831852426526,0.8472316814757348
0,Iraq,Announced,1229.525,1234.0,0.4990917486122528,0.5009082513877472
3,Iraq,Pre-construction,6512.875,35220.0,0.15606101904074426,0.8439389809592558
1,Iraq,Construction,2091.0,13361.9,0.13531440700451047,0.8646855929954895
2,Iraq,Operating,3418.75,46890.6,0.06795456510569109,0.9320454348943089
0,Ireland,Announced,12253.951500000001,1185.0,0.9118234781932206,0.08817652180677935
3,Ireland,Pre-construction,44243.7825,3521.1,0.9262826617442218,0.07371733825577818
1,Ireland,Construction,809.591,1008.5,0.4452972925997654,0.5547027074002346
2,Ireland,Operating,5805.839,6360.2,0.47721686573584055,0.5227831342641593
0,Israel,Announced,327.25,0.0,1.0,0.0
3,Israel,Pre-construction,750.885,3850.0,0.16320447044427322,0.8367955295557268
1,Israel,Construction,156.0,6446.5,0.023627413858386976,0.976372586141613
2,Israel,Operating,3601.131,18108.0,0.16588093738068097,0.834119062619319
0,Italy,Announced,16731.71,885.0,0.9497636051226364,0.050236394877363595
3,Italy,Pre-construction,41061.8545,2964.0,0.9326759234167732,0.0673240765832268
1,Italy,Construction,1011.337,1858.0,0.3524636527532318,0.6475363472467681
2,Italy,Operating,34286.216,50045.0,0.406566128490309,0.5934338715096911
0,Jamaica,Announced,0,0,0.0,0.0
3,Jamaica,Pre-construction,96.563,0.0,1.0,0.0
1,Jamaica,Construction,0,0,0.0,0.0
2,Jamaica,Operating,170.04,713.8,0.1923877624909486,0.8076122375090514
0,Japan,Announced,33952.7,9500.5,0.7813624773319341,0.21863752266806588
3,Japan,Pre-construction,10209.097,7100.0,0.5898110687114411,0.4101889312885588
1,Japan,Construction,9295.145,1865.2,0.8328725500869373,0.16712744991306272
2,Japan,Operating,97801.566,150555.4,0.39379433391854207,0.6062056660814579
0,Jordan,Announced,1187.0,700.0,0.6290408055113937,0.37095919448860626
3,Jordan,Pre-construction,945.55,600.0,0.6117886836401281,0.3882113163598719
1,Jordan,Construction,0,0,0.0,0.0
