Country,Type,Age Category,Capacity (MW),Capacity %
Curaçao,Wind,30-39 years,0.0,0.0
Curaçao,Wind,40-49 years,0.0,0.0
Curaçao,Wind,50+ years,0.0,0.0
Cyprus,Oil and gas,0-9 years,0.0,0.0
Cyprus,Oil and gas,10-19 years,0.76,31.60214561936047
Cyprus,Oil and gas,20-29 years,0.598,24.865898789970476
Cyprus,Oil and gas,30-39 years,0.375,15.593163956921286
Cyprus,Oil and gas,40-49 years,0.12,4.989812466214811
Cyprus,Oil and gas,50+ years,0.0,0.0
Cyprus,Utility-scale solar,0-9 years,0.3959,16.462222961453694
Cyprus,Utility-scale solar,10-19 years,0.0,0.0
Cyprus,Utility-scale solar,20-29 years,0.0,0.0
Cyprus,Utility-scale solar,30-39 years,0.0,0.0
Cyprus,Utility-scale solar,40-49 years,0.0,0.0
Cyprus,Utility-scale solar,50+ years,0.0,0.0
Cyprus,Wind,0-9 years,0.0,0.0
Cyprus,Wind,10-19 years,0.156,6.486756206079254
Cyprus,Wind,20-29 years,0.0,0.0
Cyprus,Wind,30-39 years,0.0,0.0
Cyprus,Wind,40-49 years,0.0,0.0
Cyprus,Wind,50+ years,0.0,0.0
Czech Republic,Coal,0-9 years,1.41,8.027825239368683
Czech Republic,Coal,10-19 years,0.165,0.9394263577984628
Czech Republic,Coal,20-29 years,0.6196,3.5276883108601673
Czech Republic,Coal,30-39 years,0.0,0.0
Czech Republic,Coal,40-49 years,1.355,7.714683120102528
Czech Republic,Coal,50+ years,3.254,18.5266264744012
Czech Republic,Oil and gas,0-9 years,0.123,0.7002996485406724
Czech Republic,Oil and gas,10-19 years,1.028,5.852910883738302
Czech Republic,Oil and gas,20-29 years,0.521,2.966309893412116
Czech Republic,Oil and gas,30-39 years,0.066,0.3757705431193852
Czech Republic,Oil and gas,40-49 years,0.0,0.0
Czech Republic,Oil and gas,50+ years,0.081,0.4611729392828817
Czech Republic,Utility-scale solar,0-9 years,2.5988,14.79624980997967
Czech Republic,Utility-scale solar,10-19 years,0.20031000000000002,1.140463598367334
Czech Republic,Utility-scale solar,20-29 years,0.0,0.0
Czech Republic,Utility-scale solar,30-39 years,0.0,0.0
Czech Republic,Utility-scale solar,40-49 years,0.0,0.0
Czech Republic,Utility-scale solar,50+ years,0.0,0.0
Czech Republic,Wind,0-9 years,0.053,0.3017551331110214
Czech Republic,Wind,10-19 years,0.098,0.5579623216015113
Czech Republic,Wind,20-29 years,0.0,0.0
Czech Republic,Wind,30-39 years,0.0,0.0
Czech Republic,Wind,40-49 years,0.0,0.0
Czech Republic,Wind,50+ years,0.0,0.0
Czech Republic,Hydropower,0-9 years,0.0,0.0
Czech Republic,Hydropower,10-19 years,0.0,0.0
Czech Republic,Hydropower,20-29 years,0.638,3.6324485834873896
Czech Republic,Hydropower,30-39 years,0.0,0.0
Czech Republic,Hydropower,40-49 years,0.472,2.6873287326113604
Czech Republic,Hydropower,50+ years,0.657,3.740624951961152
Czech Republic,Nuclear,0-9 years,0.0,0.0
Czech Republic,Nuclear,10-19 years,0.0,0.0
Czech Republic,Nuclear,20-29 years,2.164,12.32071901985378
Czech Republic,Nuclear,30-39 years,1.5,8.540239616349663
Czech Republic,Nuclear,40-49 years,0.5,2.8467465387832207
Czech Republic,Nuclear,50+ years,0.0,0.0
Czech Republic,Bioenergy,0-9 years,0.0075,0.04270119808174831
Czech Republic,Bioenergy,10-19 years,0.0,0.0
Czech Republic,Bioenergy,20-29 years,0.0,0.0
Czech Republic,Bioenergy,30-39 years,0.022699999999999998,0.12924229286075822
Czech Republic,Bioenergy,40-49 years,0.0,0.0
Czech Republic,Bioenergy,50+ years,0.03,0.17080479232699325
Côte d'Ivoire,Oil and gas,0-9 years,0.898,34.04016587947204
Côte d'Ivoire,Oil and gas,10-19 years,0.66,25.018384722106397
Côte d'Ivoire,Oil and gas,20-29 years,0.111,4.207637430536075
Côte d'Ivoire,Oil and gas,30-39 years,0.0,0.0
Côte d'Ivoire,Oil and gas,40-49 years,0.0,0.0
Côte d'Ivoire,Oil and gas,50+ years,0.0,0.0
Côte d'Ivoire,Utility-scale solar,0-9 years,0.03306,1.2531936347164205
Côte d'Ivoire,Utility-scale solar,10-19 years,0.0,0.0
Côte d'Ivoire,Utility-scale solar,20-29 years,0.0,0.0
Côte d'Ivoire,Utility-scale solar,30-39 years,0.0,0.0
Côte d'Ivoire,Utility-scale solar,40-49 years,0.0,0.0
Côte d'Ivoire,Utility-scale solar,50+ years,0.0,0.0
Côte d'Ivoire,Hydropower,0-9 years,0.387,14.66987104159875
Côte d'Ivoire,Hydropower,10-19 years,0.0,0.0
Côte d'Ivoire,Hydropower,20-29 years,0.0,0.0
Côte d'Ivoire,Hydropower,30-39 years,0.0,0.0
Côte d'Ivoire,Hydropower,40-49 years,0.375,14.214991319378633
Côte d'Ivoire,Hydropower,50+ years,0.174,6.595755972191686
DR Congo,Utility-scale solar,0-9 years,0.03084269430051813,1.1091132326086564
DR Congo,Utility-scale solar,10-19 years,0.0,0.0
DR Congo,Utility-scale solar,20-29 years,0.0,0.0
DR Congo,Utility-scale solar,30-39 years,0.0,0.0
DR Congo,Utility-scale solar,40-49 years,0.0,0.0
DR Congo,Utility-scale solar,50+ years,0.0,0.0
DR Congo,Hydropower,0-9 years,0.529,19.02301058180001
DR Congo,Hydropower,10-19 years,0.0,0.0
DR Congo,Hydropower,20-29 years,0.0,0.0
DR Congo,Hydropower,30-39 years,0.0,0.0
DR Congo,Hydropower,40-49 years,1.424,51.207499184278284
DR Congo,Hydropower,50+ years,0.797,28.66037700131306
Denmark,Coal,0-9 years,0.0,0.0
Denmark,Coal,10-19 years,0.0,0.0
Denmark,Coal,20-29 years,0.411,3.618199203551875
Denmark,Coal,30-39 years,0.0,0.0
Denmark,Coal,40-49 years,0.0,0.0
Denmark,Coal,50+ years,0.0,0.0
Denmark,Oil and gas,0-9 years,0.362,3.1868323885298757
Denmark,Oil and gas,10-19 years,0.025,0.2200851097051019
Denmark,Oil and gas,20-29 years,0.496,4.366488576549222
Denmark,Oil and gas,30-39 years,0.1422,1.2518441040026196
Denmark,Oil and gas,40-49 years,0.0,0.0
Denmark,Oil and gas,50+ years,0.126,1.1092289529137136
Denmark,Utility-scale solar,0-9 years,2.634399401234568,23.191683249110582
Denmark,Utility-scale solar,10-19 years,0.13180250000000002,1.1603107068762677
Denmark,Utility-scale solar,20-29 years,0.21924000000000002,1.9300583780698617
Denmark,Utility-scale solar,30-39 years,0.0,0.0
Denmark,Utility-scale solar,40-49 years,0.0,0.0
Denmark,Utility-scale solar,50+ years,0.0,0.0
Denmark,Wind,0-9 years,2.4486,21.5560159849565
Denmark,Wind,10-19 years,1.883,16.576810462988277
Denmark,Wind,20-29 years,0.522,4.595377090642528
Denmark,Wind,30-39 years,0.024,0.21128170531689783
Denmark,Wind,40-49 years,0.0,0.0
Denmark,Wind,50+ years,0.0,0.0
Denmark,Bioenergy,0-9 years,0.421,3.706233247433916
Denmark,Bioenergy,10-19 years,0.062,0.5458110720686528
Denmark,Bioenergy,20-29 years,0.624,5.4933243382393435
Denmark,Bioenergy,30-39 years,0.25,2.2008510970510193
Denmark,Bioenergy,40-49 years,0.414,3.644609416716488
Denmark,Bioenergy,50+ years,0.163,1.4349549152772643
Djibouti,Oil and gas,0-9 years,0.0,0.0
Djibouti,Oil and gas,10-19 years,0.0,0.0
Djibouti,Oil and gas,20-29 years,0.108,34.12031815510635
Djibouti,Oil and gas,30-39 years,0.0,0.0
Djibouti,Oil and gas,40-49 years,0.0,0.0
Djibouti,Oil and gas,50+ years,0.0,0.0
Djibouti,Utility-scale solar,0-9 years,0.1359869170984456,42.96219329936143
Djibouti,Utility-scale solar,10-19 years,0.013540025906735751,4.277685108946352
Djibouti,Utility-scale solar,20-29 years,0.0,0.0
Djibouti,Utility-scale solar,30-39 years,0.0,0.0
Djibouti,Utility-scale solar,40-49 years,0.0,0.0
Djibouti,Utility-scale solar,50+ years,0.0,0.0
Djibouti,Wind,0-9 years,0.059,18.639803436585872
Djibouti,Wind,10-19 years,0.0,0.0
Djibouti,Wind,20-29 years,0.0,0.0
Djibouti,Wind,30-39 years,0.0,0.0
Djibouti,Wind,40-49 years,0.0,0.0
Djibouti,Wind,50+ years,0.0,0.0
Dominican Republic,Coal,0-9 years,0.752,12.276356455763652
Dominican Republic,Coal,10-19 years,0.0,0.0
Dominican Republic,Coal,20-29 years,0.052,0.8488969889623802
Dominican Republic,Coal,30-39 years,0.132,2.1548923565968114
Dominican Republic,Coal,40-49 years,0.128,2.0895925882150896
Dominican Republic,Coal,50+ years,0.0,0.0
Dominican Republic,Oil and gas,0-9 years,1.6965999999999999,27.696896759107197
Dominican Republic,Oil and gas,10-19 years,0.22269999999999998,3.6355646046523473
Dominican Republic,Oil and gas,20-29 years,0.8757999999999999,14.297384287177934
Dominican Republic,Oil and gas,30-39 years,0.0,0.0
Dominican Republic,Oil and gas,40-49 years,0.0,0.0
Dominican Republic,Oil and gas,50+ years,0.198,3.232338534895217
Dominican Republic,Utility-scale solar,0-9 years,1.075096,17.55087994702883
Dominican Republic,Utility-scale solar,10-19 years,0.0,0.0
Dominican Republic,Utility-scale solar,20-29 years,0.0,0.0
Dominican Republic,Utility-scale solar,30-39 years,0.0,0.0
Dominican Republic,Utility-scale solar,40-49 years,0.0,0.0
Dominican Republic,Utility-scale solar,50+ years,0.0,0.0
Dominican Republic,Wind,0-9 years,0.38,6.203477996263548
Dominican Republic,Wind,10-19 years,0.0854,1.3941500549497552
Dominican Republic,Wind,20-29 years,0.0,0.0
Dominican Republic,Wind,30-39 years,0.0,0.0
Dominican Republic,Wind,40-49 years,0.0,0.0
Dominican Republic,Wind,50+ years,0.0,0.0
Dominican Republic,Hydropower,0-9 years,0.0,0.0
Dominican Republic,Hydropower,10-19 years,0.14,2.2854918933602546
Dominican Republic,Hydropower,20-29 years,0.052,0.8488969889623802
Dominican Republic,Hydropower,30-39 years,0.158,2.5793408510780016
Dominican Republic,Hydropower,40-49 years,0.0,0.0
Dominican Republic,Hydropower,50+ years,0.134,2.187542240787672
Dominican Republic,Bioenergy,0-9 years,0.037,0.6040228575309243
Dominican Republic,Bioenergy,10-19 years,0.007,0.11427459466801272
Dominican Republic,Bioenergy,20-29 years,0.0,0.0
Dominican Republic,Bioenergy,30-39 years,0.0,0.0
Dominican Republic,Bioenergy,40-49 years,0.0,0.0
Dominican Republic,Bioenergy,50+ years,0.0,0.0
EU27,Coal,0-9 years,8.789,1.0829150770768732
EU27,Coal,10-19 years,13.405,1.6516641948134587
EU27,Coal,20-29 years,10.7296,1.3220213461149186
EU27,Coal,30-39 years,9.603,1.1832100904732297
EU27,Coal,40-49 years,21.2562,2.6190305451543336
EU27,Coal,50+ years,17.231099999999998,2.1230877215404833
EU27,Oil and gas,0-9 years,25.08335,3.090583445055887
EU27,Oil and gas,10-19 years,79.06016000000001,9.741203693265438
EU27,Oil and gas,20-29 years,61.5088,7.5786559213683
EU27,Oil and gas,30-39 years,11.5963,1.4288096607471323
EU27,Oil and gas,40-49 years,7.8118,0.9625117759823779
EU27,Oil and gas,50+ years,11.4387,1.409391363313145
EU27,Utility-scale solar,0-9 years,98.69555338316711,12.160530526689847
EU27,Utility-scale solar,10-19 years,16.588123210197782,2.0438649134977815
EU27,Utility-scale solar,20-29 years,0.303978,0.03745390366363338
EU27,Utility-scale solar,30-39 years,0.0,0.0
EU27,Utility-scale solar,40-49 years,0.005,0.000616062735849854
EU27,Utility-scale solar,50+ years,0.0,0.0
EU27,Wind,0-9 years,94.1148,11.596124234392367
EU27,Wind,10-19 years,72.519,8.935250708219113
EU27,Wind,20-29 years,20.4711,2.522296374371189
EU27,Wind,30-39 years,0.1661,0.02046560408493215
EU27,Wind,40-49 years,0.0,0.0
EU27,Wind,50+ years,0.023,0.002833888584909328
EU27,Hydropower,0-9 years,3.355,0.413378095755252
EU27,Hydropower,10-19 years,3.667,0.4518204104722829
EU27,Hydropower,20-29 years,3.626,0.44676869603831415
EU27,Hydropower,30-39 years,11.021,1.3579254823602482
EU27,Hydropower,40-49 years,18.526,2.282635648870879
EU27,Hydropower,50+ years,70.284,8.659870665294228
EU27,Nuclear,0-9 years,3.841,0.4732593936798578
EU27,Nuclear,10-19 years,0.705,0.08686484575482942
EU27,Nuclear,20-29 years,10.112,1.2459252769827447
EU27,Nuclear,30-39 years,34.36,4.233583120760197
EU27,Nuclear,40-49 years,50.945,6.277063215574162
EU27,Nuclear,50+ years,2.432,0.299652914717369
EU27,Bioenergy,0-9 years,3.569966,0.43986460417019196
EU27,Bioenergy,10-19 years,5.012729,0.6176311083627806
EU27,Bioenergy,20-29 years,3.682505,0.45373082101615336
EU27,Bioenergy,30-39 years,1.8088899999999999,0.22287794445028847
EU27,Bioenergy,40-49 years,1.6897,0.20819224095309968
EU27,Bioenergy,50+ years,1.6750999999999998,0.20639333776441807
EU27,Geothermal,0-9 years,0.0395,0.0048668956132138464
EU27,Geothermal,10-19 years,0.09759999999999999,0.012025544603789148
EU27,Geothermal,20-29 years,0.458,0.056431346603846626
EU27,Geothermal,30-39 years,0.278,0.03425308811325188
EU27,Geothermal,40-49 years,0.02,0.002464250943399416
EU27,Geothermal,50+ years,0.0,0.0
Ecuador,Oil and gas,0-9 years,0.32330000000000003,4.661230815695903
Ecuador,Oil and gas,10-19 years,0.43960000000000005,6.338005154902317
Ecuador,Oil and gas,20-29 years,0.48460000000000003,6.986800041095684
Ecuador,Oil and gas,30-39 years,0.0,0.0
Ecuador,Oil and gas,40-49 years,0.2785,4.015319462330061
Ecuador,Oil and gas,50+ years,0.0,0.0
Ecuador,Utility-scale solar,0-9 years,0.013100000000000002,0.188871400202958
Ecuador,Utility-scale solar,10-19 years,0.0038362962962962964,0.05531043153243537
Ecuador,Utility-scale solar,20-29 years,0.0,0.0
Ecuador,Utility-scale solar,30-39 years,0.0,0.0
Ecuador,Utility-scale solar,40-49 years,0.0,0.0
Ecuador,Utility-scale solar,50+ years,0.0,0.0
Ecuador,Wind,0-9 years,0.05,0.7208832068815191
Ecuador,Wind,10-19 years,0.016,0.23068262620208613
Ecuador,Wind,20-29 years,0.0,0.0
Ecuador,Wind,30-39 years,0.0,0.0
Ecuador,Wind,40-49 years,0.0,0.0
Ecuador,Wind,50+ years,0.0,0.0
Ecuador,Hydropower,0-9 years,2.925,42.17166760256887
Ecuador,Hydropower,10-19 years,0.651,9.385899353597377
Ecuador,Hydropower,20-29 years,0.0,0.0
Ecuador,Hydropower,30-39 years,0.388,5.594053685400588
Ecuador,Hydropower,40-49 years,1.172,16.897502369302806
Ecuador,Hydropower,50+ years,0.118,1.701284368240385
Ecuador,Bioenergy,0-9 years,0.0,0.0
Ecuador,Bioenergy,10-19 years,0.073,1.0524894820470179
Ecuador,Bioenergy,20-29 years,0.0,0.0
Ecuador,Bioenergy,30-39 years,0.0,0.0
Ecuador,Bioenergy,40-49 years,0.0,0.0
Ecuador,Bioenergy,50+ years,0.0,0.0
Egypt,Oil and gas,0-9 years,25.0817,39.64800858386266
Egypt,Oil and gas,10-19 years,16.97,26.82540281034178
Egypt,Oil and gas,20-29 years,5.2028,8.224349189254344
Egypt,Oil and gas,30-39 years,5.085,8.038136316475425
Egypt,Oil and gas,40-49 years,1.814,2.867488550262816
Egypt,Oil and gas,50+ years,0.0,0.0
Egypt,Utility-scale solar,0-9 years,3.257432631578947,5.149201088371061
Egypt,Utility-scale solar,10-19 years,0.02,0.03161508875703215
Egypt,Utility-scale solar,20-29 years,0.0,0.0
Egypt,Utility-scale solar,30-39 years,0.0,0.0
Egypt,Utility-scale solar,40-49 years,0.0,0.0
Egypt,Utility-scale solar,50+ years,0.0,0.0
Egypt,Wind,0-9 years,2.499,3.9503053401911674
Egypt,Wind,10-19 years,0.285,0.45051501478770817
Egypt,Wind,20-29 years,0.14,0.22130562129922507
Egypt,Wind,30-39 years,0.0,0.0
Egypt,Wind,40-49 years,0.0,0.0
Egypt,Wind,50+ years,0.0,0.0
Egypt,Hydropower,0-9 years,0.0,0.0
Egypt,Hydropower,10-19 years,0.128,0.20233656804500574
Egypt,Hydropower,20-29 years,0.0,0.0
Egypt,Hydropower,30-39 years,0.086,0.13594488165523824
Egypt,Hydropower,40-49 years,0.27,0.426803698219934
Egypt,Hydropower,50+ years,2.422,3.8285872484765933
El Salvador,Oil and gas,0-9 years,0.378,14.059860289127265
El Salvador,Oil and gas,10-19 years,0.1756,6.53151181685383
El Salvador,Oil and gas,20-29 years,0.232,8.629332240945836
El Salvador,Oil and gas,30-39 years,0.1439,5.3524177132418345
El Salvador,Oil and gas,40-49 years,0.0,0.0
El Salvador,Oil and gas,50+ years,0.0,0.0
El Salvador,Utility-scale solar,0-9 years,0.6911052037037038,25.705932828473316
El Salvador,Utility-scale solar,10-19 years,0.0046994629629629634,0.1747983933682204
El Salvador,Utility-scale solar,20-29 years,0.0,0.0
El Salvador,Utility-scale solar,30-39 years,0.0,0.0
El Salvador,Utility-scale solar,40-49 years,0.0,0.0
El Salvador,Utility-scale solar,50+ years,0.0,0.0
El Salvador,Wind,0-9 years,0.054,2.0085514698753233
El Salvador,Wind,10-19 years,0.0,0.0
El Salvador,Wind,20-29 years,0.0,0.0
El Salvador,Wind,30-39 years,0.0,0.0
El Salvador,Wind,40-49 years,0.0,0.0
El Salvador,Wind,50+ years,0.0,0.0
El Salvador,Hydropower,0-9 years,0.067,2.492091638549012
El Salvador,Hydropower,10-19 years,0.0,0.0
El Salvador,Hydropower,20-29 years,0.0,0.0
El Salvador,Hydropower,30-39 years,0.0,0.0
El Salvador,Hydropower,40-49 years,0.353,13.12997534937017
El Salvador,Hydropower,50+ years,0.179,6.6579761686607934
El Salvador,Bioenergy,0-9 years,0.047,1.7481836867433371
El Salvador,Bioenergy,10-19 years,0.107,3.979907542160363
El Salvador,Bioenergy,20-29 years,0.045,1.6737928915627693
El Salvador,Bioenergy,30-39 years,0.0,0.0
El Salvador,Bioenergy,40-49 years,0.0,0.0
El Salvador,Bioenergy,50+ years,0.0,0.0
El Salvador,Geothermal,0-9 years,0.006,0.2231723855417026
El Salvador,Geothermal,10-19 years,0.0448,1.6663538120447126
El Salvador,Geothermal,20-29 years,0.0562,2.090381344573948
El Salvador,Geothermal,30-39 years,0.0092,0.3421976578306106
El Salvador,Geothermal,40-49 years,0.065,2.417700843368445
El Salvador,Geothermal,50+ years,0.03,1.1158619277085131
Equatorial Guinea,Oil and gas,0-9 years,0.04,25.0
Equatorial Guinea,Oil and gas,10-19 years,0.0,0.0
Equatorial Guinea,Oil and gas,20-29 years,0.0,0.0
Equatorial Guinea,Oil and gas,30-39 years,0.0,0.0
Equatorial Guinea,Oil and gas,40-49 years,0.0,0.0
Equatorial Guinea,Oil and gas,50+ years,0.0,0.0
Equatorial Guinea,Hydropower,0-9 years,0.0,0.0
Equatorial Guinea,Hydropower,10-19 years,0.12,75.0
Equatorial Guinea,Hydropower,20-29 years,0.0,0.0
Equatorial Guinea,Hydropower,30-39 years,0.0,0.0
Equatorial Guinea,Hydropower,40-49 years,0.0,0.0
Equatorial Guinea,Hydropower,50+ years,0.0,0.0
Eritrea,Oil and gas,0-9 years,0.046,27.251184834123222
Eritrea,Oil and gas,10-19 years,0.0,0.0
Eritrea,Oil and gas,20-29 years,0.088,52.132701421800945
Eritrea,Oil and gas,30-39 years,0.012,7.109004739336493
Eritrea,Oil and gas,40-49 years,0.0,0.0
Eritrea,Oil and gas,50+ years,0.0,0.0
Eritrea,Utility-scale solar,0-9 years,0.0228,13.507109004739338
Eritrea,Utility-scale solar,10-19 years,0.0,0.0
Eritrea,Utility-scale solar,20-29 years,0.0,0.0
Eritrea,Utility-scale solar,30-39 years,0.0,0.0
Eritrea,Utility-scale solar,40-49 years,0.0,0.0
Eritrea,Utility-scale solar,50+ years,0.0,0.0
Estonia,Oil and gas,0-9 years,0.0,0.0
Estonia,Oil and gas,10-19 years,0.2511,11.148792603592215
Estonia,Oil and gas,20-29 years,0.0,0.0
Estonia,Oil and gas,30-39 years,0.0,0.0
Estonia,Oil and gas,40-49 years,0.207,9.190760927692507
Estonia,Oil and gas,50+ years,0.0,0.0
Estonia,Utility-scale solar,0-9 years,1.0011618271604938,44.45139615151645
Estonia,Utility-scale solar,10-19 years,0.0,0.0
Estonia,Utility-scale solar,20-29 years,0.0,0.0
Estonia,Utility-scale solar,30-39 years,0.0,0.0
Estonia,Utility-scale solar,40-49 years,0.0,0.0
Estonia,Utility-scale solar,50+ years,0.0,0.0
Estonia,Wind,0-9 years,0.429,19.047519024058385
Estonia,Wind,10-19 years,0.241,10.700354510018812
Estonia,Wind,20-29 years,0.018,0.799196602408044
Estonia,Wind,30-39 years,0.0,0.0
Estonia,Wind,40-49 years,0.0,0.0
Estonia,Wind,50+ years,0.0,0.0
Estonia,Bioenergy,0-9 years,0.031,1.3763941485916313
Estonia,Bioenergy,10-19 years,0.074,3.2855860321219588
Estonia,Bioenergy,20-29 years,0.0,0.0
Estonia,Bioenergy,30-39 years,0.0,0.0
Estonia,Bioenergy,40-49 years,0.0,0.0
Estonia,Bioenergy,50+ years,0.0,0.0
Eswatini,Utility-scale solar,0-9 years,0.013726683937823832,35.44502792922366
Eswatini,Utility-scale solar,10-19 years,0.0,0.0
Eswatini,Utility-scale solar,20-29 years,0.0,0.0
Eswatini,Utility-scale solar,30-39 years,0.0,0.0
Eswatini,Utility-scale solar,40-49 years,0.0,0.0
Eswatini,Utility-scale solar,50+ years,0.0,0.0
Eswatini,Bioenergy,0-9 years,0.025,64.55497207077633
Eswatini,Bioenergy,10-19 years,0.0,0.0
Eswatini,Bioenergy,20-29 years,0.0,0.0
Eswatini,Bioenergy,30-39 years,0.0,0.0
Eswatini,Bioenergy,40-49 years,0.0,0.0
Eswatini,Bioenergy,50+ years,0.0,0.0
Ethiopia,Utility-scale solar,0-9 years,0.0015,0.02649474520886691
Ethiopia,Utility-scale solar,10-19 years,0.0,0.0
Ethiopia,Utility-scale solar,20-29 years,0.0,0.0
Ethiopia,Utility-scale solar,30-39 years,0.0,0.0
Ethiopia,Utility-scale solar,40-49 years,0.0,0.0
Ethiopia,Utility-scale solar,50+ years,0.0,0.0
Ethiopia,Wind,0-9 years,0.34,6.005475580676499
Ethiopia,Wind,10-19 years,0.324,5.722864965115252
Ethiopia,Wind,20-29 years,0.0,0.0
Ethiopia,Wind,30-39 years,0.0,0.0
Ethiopia,Wind,40-49 years,0.0,0.0
Ethiopia,Wind,50+ years,0.0,0.0
Ethiopia,Hydropower,0-9 years,1.004,17.73381612646825
Ethiopia,Hydropower,10-19 years,3.147,55.585975448202774
Ethiopia,Hydropower,20-29 years,0.257,4.53943301245253
Ethiopia,Hydropower,30-39 years,0.153,2.7024640113044245
Ethiopia,Hydropower,40-49 years,0.0,0.0
Ethiopia,Hydropower,50+ years,0.198,3.497306367570432
Ethiopia,Bioenergy,0-9 years,0.206,3.6386116753510556
Ethiopia,Bioenergy,10-19 years,0.031,0.5475580676499161
Ethiopia,Bioenergy,20-29 years,0.0,0.0
Ethiopia,Bioenergy,30-39 years,0.0,0.0
Ethiopia,Bioenergy,40-49 years,0.0,0.0
Ethiopia,Bioenergy,50+ years,0.0,0.0
Faroe Islands,Wind,0-9 years,0.025,67.56756756756756
Faroe Islands,Wind,10-19 years,0.012,32.432432432432435
Faroe Islands,Wind,20-29 years,0.0,0.0
Faroe Islands,Wind,30-39 years,0.0,0.0
Faroe Islands,Wind,40-49 years,0.0,0.0
Faroe Islands,Wind,50+ years,0.0,0.0
Fiji,Oil and gas,0-9 years,0.0,0.0
Fiji,Oil and gas,10-19 years,0.036,14.173228346456693
Fiji,Oil and gas,20-29 years,0.082,32.28346456692913
Fiji,Oil and gas,30-39 years,0.0,0.0
Fiji,Oil and gas,40-49 years,0.0,0.0
Fiji,Oil and gas,50+ years,0.01,3.937007874015748
Fiji,Wind,0-9 years,0.0,0.0
Fiji,Wind,10-19 years,0.01,3.937007874015748
Fiji,Wind,20-29 years,0.0,0.0
Fiji,Wind,30-39 years,0.0,0.0
Fiji,Wind,40-49 years,0.0,0.0
Fiji,Wind,50+ years,0.0,0.0
Fiji,Hydropower,0-9 years,0.0,0.0
Fiji,Hydropower,10-19 years,0.0,0.0
Fiji,Hydropower,20-29 years,0.0,0.0
Fiji,Hydropower,30-39 years,0.0,0.0
Fiji,Hydropower,40-49 years,0.08,31.496062992125985
Fiji,Hydropower,50+ years,0.0,0.0
Fiji,Bioenergy,0-9 years,0.012,4.724409448818897
Fiji,Bioenergy,10-19 years,0.024,9.448818897637794
Fiji,Bioenergy,20-29 years,0.0,0.0
Fiji,Bioenergy,30-39 years,0.0,0.0
Fiji,Bioenergy,40-49 years,0.0,0.0
Fiji,Bioenergy,50+ years,0.0,0.0
Finland,Coal,0-9 years,0.0,0.0
Finland,Coal,10-19 years,0.0,0.0
Finland,Coal,20-29 years,0.0,0.0
Finland,Coal,30-39 years,0.614,2.7714911714737758
Finland,Coal,40-49 years,0.2892,1.3053994247397653
Finland,Coal,50+ years,0.0,0.0
Finland,Oil and gas,0-9 years,0.156,0.7041573660421971
Finland,Oil and gas,10-19 years,0.554,2.5006614153037
Finland,Oil and gas,20-29 years,0.637,2.8753092446723048
Finland,Oil and gas,30-39 years,0.4,1.8055317078005055
Finland,Oil and gas,40-49 years,0.0,0.0
Finland,Oil and gas,50+ years,0.564,2.5457997079987122
Finland,Utility-scale solar,0-9 years,0.19273876543209878,0.8699898807749457
Finland,Utility-scale solar,10-19 years,0.0,0.0
Finland,Utility-scale solar,20-29 years,0.0,0.0
Finland,Utility-scale solar,30-39 years,0.0,0.0
Finland,Utility-scale solar,40-49 years,0.0,0.0
Finland,Utility-scale solar,50+ years,0.0,0.0
Finland,Wind,0-9 years,7.7799,35.11714033379288
Finland,Wind,10-19 years,0.767,3.462107049707469
Finland,Wind,20-29 years,0.0115,0.05190903659926453
Finland,Wind,30-39 years,0.0,0.0
Finland,Wind,40-49 years,0.0,0.0
Finland,Wind,50+ years,0.0,0.0
Finland,Hydropower,0-9 years,0.0,0.0
Finland,Hydropower,10-19 years,0.0,0.0
Finland,Hydropower,20-29 years,0.0,0.0
Finland,Hydropower,30-39 years,0.0,0.0
Finland,Hydropower,40-49 years,0.134,0.6048531221131693
Finland,Hydropower,50+ years,1.915,8.643983051094919
Finland,Nuclear,0-9 years,1.72,7.763786343542173
Finland,Nuclear,10-19 years,0.0,0.0
Finland,Nuclear,20-29 years,0.0,0.0
Finland,Nuclear,30-39 years,0.0,0.0
Finland,Nuclear,40-49 years,2.902,13.099132540092667
Finland,Nuclear,50+ years,0.0,0.0
Finland,Bioenergy,0-9 years,0.909,4.103070805976648
Finland,Bioenergy,10-19 years,0.9828,4.436191406065841
Finland,Bioenergy,20-29 years,0.817,3.6877985131825324
Finland,Bioenergy,30-39 years,0.492,2.220804000594622
Finland,Bioenergy,40-49 years,0.183,0.8260307563187312
Finland,Bioenergy,50+ years,0.134,0.6048531221131693
France,Coal,0-9 years,0.0,0.0
France,Coal,10-19 years,0.0,0.0
France,Coal,20-29 years,0.0,0.0
France,Coal,30-39 years,0.0,0.0
France,Coal,40-49 years,1.907,1.4259956988522253
France,Coal,50+ years,0.0,0.0
France,Oil and gas,0-9 years,1.1055,0.8266587546309048
France,Oil and gas,10-19 years,6.551,4.898635460503896
France,Oil and gas,20-29 years,2.4743000000000004,1.850205116764584
France,Oil and gas,30-39 years,0.37589999999999996,0.28108640964790327
France,Oil and gas,40-49 years,0.595,0.4449226223477054
France,Oil and gas,50+ years,0.266,0.1989065841083859
France,Utility-scale solar,0-9 years,9.494717224719102,7.099856279112521
France,Utility-scale solar,10-19 years,2.651662426966292,1.9828312614902914
France,Utility-scale solar,20-29 years,0.0,0.0
