,Country,Status,Non-fossil,Fossil,Non-fossil share,Fossil share
1,Jordan,Construction,0.0,0.0,0.0,0.0
2,Jordan,Operating,2336.319285714286,4652.8,0.3342794979175283,0.6657205020824717
0,Kazakhstan,Announced,53856.952580645164,3784.04,0.9343515815640098,0.06564841843599019
3,Kazakhstan,Pre-construction,658.741935483871,9591.0,0.06426912400626923,0.9357308759937307
1,Kazakhstan,Construction,77.0,3509.5,0.021469399135647566,0.9785306008643524
2,Kazakhstan,Operating,5141.52064516129,18210.85,0.22017125041763738,0.7798287495823626
0,Kenya,Announced,3569.9105440414505,0.0,1.0,0.0
3,Kenya,Pre-construction,6720.363406735752,0.0,1.0,0.0
1,Kenya,Construction,272.8,0.0,1.0,0.0
2,Kenya,Operating,2502.183419689119,565.1,0.8157653132499654,0.18423468675003468
0,Kiribati,Announced,8.426206896551724,0.0,1.0,0.0
3,Kiribati,Pre-construction,0.0,0.0,0.0,0.0
1,Kiribati,Construction,7.0218390804597695,0.0,1.0,0.0
2,Kiribati,Operating,4.140613026819923,0.0,1.0,0.0
0,Kosovo,Announced,226.68710612097067,500.0,0.3119459588749527,0.6880540411250474
3,Kosovo,Pre-construction,384.6677145961608,0.0,1.0,0.0
1,Kosovo,Construction,130.5,0.0,1.0,0.0
2,Kosovo,Operating,151.9,1325.0,0.10285056537341729,0.8971494346265827
0,Kuwait,Announced,3078.9285714285716,3000.0,0.506491980494683,0.493508019505317
3,Kuwait,Pre-construction,1155.1571428571428,18000.0,0.060305281457212936,0.939694718542787
1,Kuwait,Construction,0.0,250.0,0.0,1.0
2,Kuwait,Operating,41.3,20335.5,0.002026814808998469,0.9979731851910015
0,Kyrgyzstan,Announced,5668.725806451613,1700.0,0.7692952561063431,0.23070474389365694
3,Kyrgyzstan,Pre-construction,3481.8225806451615,778.0,0.8173632856131371,0.18263671438686302
