,Country,Status,Non-fossil,Fossil,Non-fossil share,Fossil share
1,Central African Republic,Construction,0.0,0.0,0.0,0.0
2,Central African Republic,Operating,35.31692913385827,50.0,0.4139498396437553,0.5860501603562447
0,Chad,Announced,566.8551181102363,90.0,0.8629834836958737,0.1370165163041263
3,Chad,Pre-construction,52.2,0.0,1.0,0.0
1,Chad,Construction,31.65616797900263,0.0,1.0,0.0
2,Chad,Operating,0.0,60.0,0.0,1.0
0,Chile,Announced,13163.365892473119,377.0,0.9721573255114495,0.027842674488550455
3,Chile,Pre-construction,33542.647849462366,199.8,0.994078675000362,0.005921324999637912
1,Chile,Construction,4478.355204301075,204.0,0.9564321818616811,0.043567818138318844
2,Chile,Operating,22197.311784946236,10865.8,0.6713618466805281,0.32863815331947194
0,China,Announced,412644.1840781387,154819.0,0.727173490115472,0.2728265098845279
3,China,Pre-construction,869594.3477669008,214951.55,0.8018050223207805,0.19819497767921954
1,China,Construction,641405.7371762511,267971.8,0.7053239286819297,0.29467607131807017
2,China,Operating,1343111.7854049604,1354492.24,0.497890636563435,0.502109363436565
0,Colombia,Announced,7996.45361,4011.0,0.6659574852190496,0.33404251478095026
3,Colombia,Pre-construction,37261.8529,0.0,1.0,0.0
1,Colombia,Construction,2847.73431,0.0,1.0,0.0
2,Colombia,Operating,15869.17193,5953.0,0.7272040556230738,0.27279594437692617
0,Cook Islands,Announced,0.0,0.0,0.0,0.0
3,Cook Islands,Pre-construction,0.0,0.0,0.0,0.0
1,Cook Islands,Construction,0.0,0.0,0.0,0.0
2,Cook Islands,Operating,1.0297654867256638,0.0,1.0,0.0
0,Costa Rica,Announced,798.866,0.0,1.0,0.0
3,Costa Rica,Pre-construction,55.0,0.0,1.0,0.0
1,Costa Rica,Construction,55.0,0.0,1.0,0.0
2,Costa Rica,Operating,2361.5,202.4,0.9210577635633215,0.0789422364366785
0,Croatia,Announced,1871.178364116095,483.0,0.7948328778472364,0.2051671221527636
3,Croatia,Pre-construction,1608.4800603090841,500.0,0.7628623531176744,0.2371376468823255
1,Croatia,Construction,186.0,0.0,1.0,0.0
2,Croatia,Operating,2798.555,1637.8,0.6308230518071706,0.3691769481928295
0,Cuba,Announced,1318.9325000000001,0.0,1.0,0.0
3,Cuba,Pre-construction,259.50679,0.0,1.0,0.0
1,Cuba,Construction,190.29242,0.0,1.0,0.0
2,Cuba,Operating,184.96214,2181.0,0.07817628899167423,0.9218237110083257
0,Curaçao,Announced,0.0,0.0,0.0,0.0
3,Curaçao,Pre-construction,0.0,0.0,0.0,0.0
1,Curaçao,Construction,22.5,0.0,1.0,0.0
2,Curaçao,Operating,47.0,0.0,1.0,0.0
0,Cyprus,Announced,64.98,0.0,1.0,0.0
3,Cyprus,Pre-construction,0.0,185.0,0.0,1.0
1,Cyprus,Construction,16.0,420.0,0.03669724770642202,0.963302752293578
2,Cyprus,Operating,481.90000000000003,1853.0,0.20638999528887747,0.7936100047111225
0,Czech Republic,Announced,2137.0,1056.0,0.66927654243658,0.33072345756342
3,Czech Republic,Pre-construction,3600.0,1049.0,0.7743600774360078,0.22563992256399226
1,Czech Republic,Construction,80.0,440.0,0.15384615384615385,0.8461538461538461
2,Czech Republic,Operating,7425.39,8522.6,0.4656003671936087,0.5343996328063912
0,Côte d'Ivoire,Announced,568.9112860892388,0.0,1.0,0.0
3,Côte d'Ivoire,Pre-construction,333.52,372.0,0.4727293343916544,0.5272706656083457
1,Côte d'Ivoire,Construction,155.65511811023623,390.0,0.285262820679325,0.7147371793206749
2,Côte d'Ivoire,Operating,988.76,1279.0,0.43600733763713967,0.5639926623628602
0,DR Congo,Announced,1233.6860892388452,200.0,0.8604994485883716,0.1395005514116284
3,DR Congo,Pre-construction,6460.888477690289,0.0,1.0,0.0
1,DR Congo,Construction,191.76,0.0,1.0,0.0
2,DR Congo,Operating,2752.6,0.0,1.0,0.0
0,Denmark,Announced,15550.127040816325,0.0,1.0,0.0
3,Denmark,Pre-construction,15680.005816326531,0.0,1.0,0.0
1,Denmark,Construction,48.591530612244895,0.0,1.0,0.0
2,Denmark,Operating,8849.957214285714,1614.2,0.8457400852314902,0.15425991476850967
0,Djibouti,Announced,5045.0,50.0,0.9901864573110893,0.009813542688910697
3,Djibouti,Pre-construction,9133.33097112861,0.0,1.0,0.0
1,Djibouti,Construction,0.0,0.0,0.0,0.0
2,Djibouti,Operating,59.0,108.0,0.3532934131736527,0.6467065868263473
0,Dominican Republic,Announced,2014.73,0.0,1.0,0.0
3,Dominican Republic,Pre-construction,2568.979,0.0,1.0,0.0
1,Dominican Republic,Construction,577.8,1942.0,0.22930391300896893,0.770696086991031
2,Dominican Republic,Operating,2031.4794838709677,4057.1,0.33365409604202184,0.6663459039579781
0,Ecuador,Announced,7704.05336,587.0,0.9292007933718087,0.07079920662819134
3,Ecuador,Pre-construction,2911.56,630.0,0.8221122894995426,0.17788771050045743
1,Ecuador,Construction,0.0,241.0,0.0,1.0
2,Ecuador,Operating,5505.055,1553.92,0.7798660570408593,0.22013394295914065
0,Egypt,Announced,18268.27,125.0,0.9932040360414435,0.006795963958556581
3,Egypt,Pre-construction,44143.94666666667,0.0,1.0,0.0
1,Egypt,Construction,9897.666666666666,2550.0,0.7951423292183274,0.2048576707816726
2,Egypt,Operating,7968.986666666667,52324.5,0.13216994251341466,0.8678300574865854
0,El Salvador,Announced,8.93856,0.0,1.0,0.0
3,El Salvador,Pre-construction,0.0,0.0,0.0,0.0
1,El Salvador,Construction,89.51214,0.0,1.0,0.0
2,El Salvador,Operating,1578.41324,929.5,0.629373143705721,0.37062685629427916
0,Equatorial Guinea,Announced,0.0,0.0,0.0,0.0
3,Equatorial Guinea,Pre-construction,0.0,0.0,0.0,0.0
1,Equatorial Guinea,Construction,200.0,0.0,1.0,0.0
2,Equatorial Guinea,Operating,120.0,154.0,0.43795620437956206,0.5620437956204379
0,Eritrea,Announced,0.0,0.0,0.0,0.0
3,Eritrea,Pre-construction,26.1,0.0,1.0,0.0
1,Eritrea,Construction,0.0,0.0,0.0,0.0
2,Eritrea,Operating,10.9,88.0,0.1102123356926188,0.8897876643073811
0,Estonia,Announced,7809.0,300.0,0.9630040695523493,0.03699593044765076
3,Estonia,Pre-construction,6391.490510204082,0.0,1.0,0.0
1,Estonia,Construction,0.0,0.0,0.0,0.0
2,Estonia,Operating,1296.249081632653,458.1,0.7388775102993314,0.2611224897006687
0,Eswatini,Announced,138.5,0.0,1.0,0.0
3,Eswatini,Pre-construction,194.83464566929135,300.0,0.3937368722551079,0.6062631277448921
1,Eswatini,Construction,0.0,0.0,0.0,0.0
2,Eswatini,Operating,107.44461942257217,0.0,1.0,0.0
0,Ethiopia,Announced,2242.6929133858266,0.0,1.0,0.0
3,Ethiopia,Pre-construction,2480.230971128609,0.0,1.0,0.0
1,Ethiopia,Construction,8030.0,0.0,1.0,0.0
2,Ethiopia,Operating,5592.2,0.0,1.0,0.0
0,Faroe Islands,Announced,156.0,0.0,1.0,0.0
3,Faroe Islands,Pre-construction,0.0,0.0,0.0,0.0
1,Faroe Islands,Construction,0.0,0.0,0.0,0.0
2,Faroe Islands,Operating,37.0,0.0,1.0,0.0
0,Fiji,Announced,36.97794247787611,0.0,1.0,0.0
3,Fiji,Pre-construction,0.0,0.0,0.0,0.0
1,Fiji,Construction,0.0,0.0,0.0,0.0
2,Fiji,Operating,138.3,0.0,1.0,0.0
0,Finland,Announced,40360.4025,0.0,1.0,0.0
3,Finland,Pre-construction,9231.994999999999,0.0,1.0,0.0
1,Finland,Construction,2385.82,0.0,1.0,0.0
2,Finland,Operating,17939.9195,3757.2,0.8268341564879154,0.1731658435120846
0,France,Announced,17313.734,0.0,1.0,0.0
3,France,Pre-construction,12787.435,647.0,0.9518401778712688,0.048159822128731135
1,France,Construction,1708.242,0.0,1.0,0.0
2,France,Operating,123347.307,13601.7,0.9006805503890948,0.09931944961090516
0,French Guiana,Announced,4.35,0.0,1.0,0.0
3,French Guiana,Pre-construction,0.0,0.0,0.0,0.0
1,French Guiana,Construction,178.91062,0.0,1.0,0.0
2,French Guiana,Operating,158.6055,0.0,1.0,0.0
0,French Polynesia,Announced,0.0,0.0,0.0,0.0
3,French Polynesia,Pre-construction,0.0,0.0,0.0,0.0
1,French Polynesia,Construction,25.310557522123894,0.0,1.0,0.0
2,French Polynesia,Operating,0.0,0.0,0.0,0.0
0,Gabon,Announced,0.0,0.0,0.0,0.0
3,Gabon,Pre-construction,888.7,125.0,0.8766893558251948,0.12331064417480517
1,Gabon,Construction,87.2,0.0,1.0,0.0
2,Gabon,Operating,286.0,496.0,0.3657289002557545,0.6342710997442456
0,Georgia,Announced,1432.6399999999999,0.0,1.0,0.0
3,Georgia,Pre-construction,326.0,400.0,0.4490358126721763,0.5509641873278237
1,Georgia,Construction,755.0,0.0,1.0,0.0
2,Georgia,Operating,2888.7,1168.2,0.7120461436071878,0.2879538563928123
0,Germany,Announced,7354.087777777778,1771.0,0.8059196751714656,0.19408032482853435
3,Germany,Pre-construction,14520.091555555555,7549.9,0.6579110607724946,0.3420889392275053
1,Germany,Construction,2162.8551851851853,1552.0,0.5822179001245151,0.41778209987548487
2,Germany,Operating,83574.86381481482,62783.81,0.5710277473582515,0.42897225264174843
0,Ghana,Announced,3474.1742782152232,0.0,1.0,0.0
3,Ghana,Pre-construction,1404.981627296588,0.0,1.0,0.0
1,Ghana,Construction,224.39238845144357,0.0,1.0,0.0
2,Ghana,Operating,1908.368464566929,3629.0,0.34463454559298146,0.6553654544070185
0,Greece,Announced,21566.354168865433,407.0,0.981477566107013,0.018522433892986988
3,Greece,Pre-construction,68007.824,2627.0,0.9628087131639204,0.03719128683607961
1,Greece,Construction,3121.507,1717.0,0.645138469366687,0.35486153063331316
2,Greece,Operating,9828.818168865435,9180.6,0.5170499213365488,0.4829500786634512
0,Guadeloupe,Announced,0.0,0.0,0.0,0.0
3,Guadeloupe,Pre-construction,10.0,0.0,1.0,0.0
1,Guadeloupe,Construction,64.0,0.0,1.0,0.0
2,Guadeloupe,Operating,146.856,275.2,0.3479538260325644,0.6520461739674356
0,Guatemala,Announced,35.75424,0.0,1.0,0.0
3,Guatemala,Pre-construction,0.0,0.0,0.0,0.0
1,Guatemala,Construction,262.7839,0.0,1.0,0.0
2,Guatemala,Operating,2028.762,795.0,0.718460691800513,0.2815393081994871
0,Guinea,Announced,940.3968503937008,0.0,1.0,0.0
3,Guinea,Pre-construction,90.0,0.0,1.0,0.0
1,Guinea,Construction,300.0,0.0,1.0,0.0
2,Guinea,Operating,815.0,104.0,0.8868335146898803,0.11316648531011969
0,Guinea-Bissau,Announced,46.12755905511811,0.0,1.0,0.0
3,Guinea-Bissau,Pre-construction,0.0,0.0,0.0,0.0
1,Guinea-Bissau,Construction,0.0,0.0,0.0,0.0
2,Guinea-Bissau,Operating,9.044619422572179,0.0,1.0,0.0
0,Guyana,Announced,21.232,300.0,0.06609553220102606,0.9339044677989741
3,Guyana,Pre-construction,409.82732,0.0,1.0,0.0
1,Guyana,Construction,0.0,300.0,0.0,1.0
2,Guyana,Operating,32.32775,72.0,0.3098672213289369,0.690132778671063
0,Haiti,Announced,0.0,0.0,0.0,0.0
3,Haiti,Pre-construction,0.0,0.0,0.0,0.0
1,Haiti,Construction,11.173200000000001,0.0,1.0,0.0
2,Haiti,Operating,0.0,0.0,0.0,0.0
0,Honduras,Announced,139.19945,0.0,1.0,0.0
3,Honduras,Pre-construction,840.0,0.0,1.0,0.0
1,Honduras,Construction,200.0,50.0,0.8,0.2
2,Honduras,Operating,1589.5462,1109.8,0.5888634069983317,0.4111365930016683
0,Hong Kong,Announced,400.0,0.0,1.0,0.0
3,Hong Kong,Pre-construction,4.531778516517765,130.0,0.033685561630788625,0.9663144383692114
1,Hong Kong,Construction,180.0,770.0,0.18947368421052632,0.8105263157894737
2,Hong Kong,Operating,0.0,10205.5,0.0,1.0
0,Hungary,Announced,240.12,0.0,1.0,0.0
3,Hungary,Pre-construction,2552.62,1650.0,0.6073877723896046,0.39261222761039544
1,Hungary,Construction,100.0,0.0,1.0,0.0
2,Hungary,Operating,5201.77365,3908.5,0.5709788585768771,0.4290211414231229
0,Iceland,Announced,88.2,0.0,1.0,0.0
3,Iceland,Pre-construction,213.0,0.0,1.0,0.0
1,Iceland,Construction,67.0,0.0,1.0,0.0
2,Iceland,Operating,2707.4,0.0,1.0,0.0
0,India,Announced,128224.1608745583,33530.0,0.7927101236919475,0.20728987630805237
3,India,Pre-construction,82601.26286219081,59550.0,0.5810800495122508,0.4189199504877492
