Country,Type,Age Category,Capacity (GW),Capacity %
Brazil,Bioenergy,50+ years,0.6483,0.3120964243274774
Brunei,Coal,0-9 years,0.22,27.120315581854044
Brunei,Coal,10-19 years,0.0,0.0
Brunei,Coal,20-29 years,0.0,0.0
Brunei,Coal,30-39 years,0.0,0.0
Brunei,Coal,40-49 years,0.0,0.0
Brunei,Coal,50+ years,0.0,0.0
Brunei,Oil and gas,0-9 years,0.0,0.0
Brunei,Oil and gas,10-19 years,0.212,26.13412228796844
Brunei,Oil and gas,20-29 years,0.0,0.0
Brunei,Oil and gas,30-39 years,0.374,46.10453648915187
Brunei,Oil and gas,40-49 years,0.0,0.0
Brunei,Oil and gas,50+ years,0.0,0.0
Brunei,Utility-scale solar,0-9 years,0.0052,0.641025641025641
Brunei,Utility-scale solar,10-19 years,0.0,0.0
Brunei,Utility-scale solar,20-29 years,0.0,0.0
Brunei,Utility-scale solar,30-39 years,0.0,0.0
Brunei,Utility-scale solar,40-49 years,0.0,0.0
Brunei,Utility-scale solar,50+ years,0.0,0.0
Bulgaria,Coal,0-9 years,0.053,0.41207334786398037
Bulgaria,Coal,10-19 years,0.121,0.9407712281422947
Bulgaria,Coal,20-29 years,0.0,0.0
Bulgaria,Coal,30-39 years,0.464,3.607585536016734
Bulgaria,Coal,40-49 years,1.016,7.899368328864227
Bulgaria,Coal,50+ years,1.771,13.769469793719043
Bulgaria,Oil and gas,0-9 years,0.21,1.6327434538006769
Bulgaria,Oil and gas,10-19 years,0.093,0.7230721009688712
Bulgaria,Oil and gas,20-29 years,0.0,0.0
Bulgaria,Oil and gas,30-39 years,0.0,0.0
Bulgaria,Oil and gas,40-49 years,0.151,1.174020292970963
Bulgaria,Oil and gas,50+ years,0.307,2.3869154300800375
Bulgaria,Utility-scale solar,0-9 years,3.1163349012875536,24.22940671394206
Bulgaria,Utility-scale solar,10-19 years,0.210453,1.63626551467959
Bulgaria,Utility-scale solar,20-29 years,0.0,0.0
Bulgaria,Utility-scale solar,30-39 years,0.0,0.0
Bulgaria,Utility-scale solar,40-49 years,0.0,0.0
Bulgaria,Utility-scale solar,50+ years,0.0,0.0
Bulgaria,Wind,0-9 years,0.0,0.0
Bulgaria,Wind,10-19 years,0.608,4.727181047194342
Bulgaria,Wind,20-29 years,0.0,0.0
Bulgaria,Wind,30-39 years,0.0,0.0
Bulgaria,Wind,40-49 years,0.0,0.0
Bulgaria,Wind,50+ years,0.0,0.0
Bulgaria,Hydropower,0-9 years,0.0,0.0
Bulgaria,Hydropower,10-19 years,0.085,0.660872350347893
Bulgaria,Hydropower,20-29 years,0.0,0.0
Bulgaria,Hydropower,30-39 years,0.864,6.717573067065643
Bulgaria,Hydropower,40-49 years,0.148,1.1506953864880962
Bulgaria,Hydropower,50+ years,1.415,11.001580891085515
Bulgaria,Nuclear,0-9 years,0.0,0.0
Bulgaria,Nuclear,10-19 years,0.0,0.0
Bulgaria,Nuclear,20-29 years,0.0,0.0
Bulgaria,Nuclear,30-39 years,2.08,16.171935161454325
Bulgaria,Nuclear,40-49 years,0.0,0.0
Bulgaria,Nuclear,50+ years,0.0,0.0
Burkina Faso,Oil and gas,0-9 years,0.0549,15.22397462851933
Burkina Faso,Oil and gas,10-19 years,0.111,30.78071372979318
Burkina Faso,Oil and gas,20-29 years,0.0,0.0
Burkina Faso,Oil and gas,30-39 years,0.0,0.0
Burkina Faso,Oil and gas,40-49 years,0.0,0.0
Burkina Faso,Oil and gas,50+ years,0.0,0.0
Burkina Faso,Utility-scale solar,0-9 years,0.19471541968911915,53.99531164168749
Burkina Faso,Utility-scale solar,10-19 years,0.0,0.0
Burkina Faso,Utility-scale solar,20-29 years,0.0,0.0
Burkina Faso,Utility-scale solar,30-39 years,0.0,0.0
Burkina Faso,Utility-scale solar,40-49 years,0.0,0.0
Burkina Faso,Utility-scale solar,50+ years,0.0,0.0
Burundi,Utility-scale solar,0-9 years,0.014,27.450980392156865
Burundi,Utility-scale solar,10-19 years,0.0,0.0
Burundi,Utility-scale solar,20-29 years,0.0,0.0
Burundi,Utility-scale solar,30-39 years,0.0,0.0
Burundi,Utility-scale solar,40-49 years,0.0,0.0
Burundi,Utility-scale solar,50+ years,0.0,0.0
Burundi,Hydropower,0-9 years,0.035,68.62745098039215
Burundi,Hydropower,10-19 years,0.0,0.0
Burundi,Hydropower,20-29 years,0.0,0.0
Burundi,Hydropower,30-39 years,0.0,0.0
Burundi,Hydropower,40-49 years,0.0,0.0
Burundi,Hydropower,50+ years,0.0,0.0
Cabo Verde,Utility-scale solar,0-9 years,0.0073965440414507765,28.95863797944582
Cabo Verde,Utility-scale solar,10-19 years,0.003971740932642487,15.549992965901513
Cabo Verde,Utility-scale solar,20-29 years,0.0,0.0
Cabo Verde,Utility-scale solar,30-39 years,0.0,0.0
Cabo Verde,Utility-scale solar,40-49 years,0.0,0.0
Cabo Verde,Utility-scale solar,50+ years,0.0,0.0
Cabo Verde,Wind,0-9 years,0.013,50.897052951090856
Cabo Verde,Wind,10-19 years,0.0,0.0
Cabo Verde,Wind,20-29 years,0.0,0.0
Cabo Verde,Wind,30-39 years,0.0,0.0
Cabo Verde,Wind,40-49 years,0.0,0.0
Cabo Verde,Wind,50+ years,0.0,0.0
Cambodia,Coal,0-9 years,1.085,26.379738888112996
Cambodia,Coal,10-19 years,0.37,8.99585565769752
Cambodia,Coal,20-29 years,0.0,0.0
Cambodia,Coal,30-39 years,0.0,0.0
Cambodia,Coal,40-49 years,0.0,0.0
Cambodia,Coal,50+ years,0.0,0.0
Cambodia,Oil and gas,0-9 years,0.8005,19.462655281045578
Cambodia,Oil and gas,10-19 years,0.0,0.0
Cambodia,Oil and gas,20-29 years,0.0,0.0
Cambodia,Oil and gas,30-39 years,0.0,0.0
Cambodia,Oil and gas,40-49 years,0.0,0.0
Cambodia,Oil and gas,50+ years,0.0,0.0
Cambodia,Utility-scale solar,0-9 years,0.49850507788161996,12.1202154736549
Cambodia,Utility-scale solar,10-19 years,0.0,0.0
Cambodia,Utility-scale solar,20-29 years,0.0,0.0
Cambodia,Utility-scale solar,30-39 years,0.0,0.0
Cambodia,Utility-scale solar,40-49 years,0.0,0.0
Cambodia,Utility-scale solar,50+ years,0.0,0.0
Cambodia,Hydropower,0-9 years,0.4,9.725249359672993
Cambodia,Hydropower,10-19 years,0.898,21.833184812465873
Cambodia,Hydropower,20-29 years,0.0,0.0
Cambodia,Hydropower,30-39 years,0.0,0.0
Cambodia,Hydropower,40-49 years,0.0,0.0
Cambodia,Hydropower,50+ years,0.0,0.0
Cambodia,Bioenergy,0-9 years,0.009,0.21881811059264233
Cambodia,Bioenergy,10-19 years,0.0,0.0
Cambodia,Bioenergy,20-29 years,0.0,0.0
Cambodia,Bioenergy,30-39 years,0.0,0.0
Cambodia,Bioenergy,40-49 years,0.0,0.0
Cambodia,Bioenergy,50+ years,0.0,0.0
Cameroon,Oil and gas,0-9 years,0.0,0.0
Cameroon,Oil and gas,10-19 years,0.364,18.765984574201475
Cameroon,Oil and gas,20-29 years,0.0,0.0
Cameroon,Oil and gas,30-39 years,0.0,0.0
Cameroon,Oil and gas,40-49 years,0.0,0.0
Cameroon,Oil and gas,50+ years,0.0,0.0
Cameroon,Utility-scale solar,0-9 years,0.0616530518134715,3.1785170859451934
Cameroon,Utility-scale solar,10-19 years,0.0,0.0
Cameroon,Utility-scale solar,20-29 years,0.0,0.0
Cameroon,Utility-scale solar,30-39 years,0.0,0.0
Cameroon,Utility-scale solar,40-49 years,0.0,0.0
Cameroon,Utility-scale solar,50+ years,0.0,0.0
Cameroon,Hydropower,0-9 years,0.661,34.077790669085644
Cameroon,Hydropower,10-19 years,0.0,0.0
Cameroon,Hydropower,20-29 years,0.0,0.0
Cameroon,Hydropower,30-39 years,0.0,0.0
Cameroon,Hydropower,40-49 years,0.468,24.127694452544755
Cameroon,Hydropower,50+ years,0.276,14.229153138680239
Canada,Coal,0-9 years,0.0,0.0
Canada,Coal,10-19 years,0.11,0.07240636932704961
Canada,Coal,20-29 years,0.0,0.0
Canada,Coal,30-39 years,1.113,0.732620809645511
Canada,Coal,40-49 years,1.5557999999999998,1.0240893581729433
Canada,Coal,50+ years,0.452,0.2975243539620584
Canada,Oil and gas,0-9 years,8.609200000000001,5.666917407367595
Canada,Oil and gas,10-19 years,6.835,4.4990684940944
Canada,Oil and gas,20-29 years,7.098,4.672185540758164
Canada,Oil and gas,30-39 years,1.7774,1.1699552803808906
Canada,Oil and gas,40-49 years,0.0,0.0
Canada,Oil and gas,50+ years,4.2329,2.786262915676984
Canada,Utility-scale solar,0-9 years,2.33110793814433,1.5344278391863224
Canada,Utility-scale solar,10-19 years,1.5911810309278351,1.0473785581050579
Canada,Utility-scale solar,20-29 years,0.0,0.0
Canada,Utility-scale solar,30-39 years,0.0,0.0
Canada,Utility-scale solar,40-49 years,0.0,0.0
Canada,Utility-scale solar,50+ years,0.0,0.0
Canada,Wind,0-9 years,6.284,4.136378407737997
Canada,Wind,10-19 years,10.033,6.604119122348079
Canada,Wind,20-29 years,1.392,0.9162696918477549
Canada,Wind,30-39 years,0.0,0.0
Canada,Wind,40-49 years,0.0,0.0
Canada,Wind,50+ years,0.0,0.0
Canada,Hydropower,0-9 years,3.478,2.2893577501770777
Canada,Hydropower,10-19 years,4.402,2.897571252524294
Canada,Hydropower,20-29 years,2.069,1.3618979830696876
Canada,Hydropower,30-39 years,7.711,5.075686489826177
Canada,Hydropower,40-49 years,17.303,11.389521895144902
Canada,Hydropower,50+ years,45.949,30.24545694735093
Canada,Nuclear,0-9 years,0.0,0.0
Canada,Nuclear,10-19 years,0.0,0.0
Canada,Nuclear,20-29 years,0.0,0.0
Canada,Nuclear,30-39 years,4.608,3.033168635082223
Canada,Nuclear,40-49 years,8.937,5.882688387962203
Canada,Nuclear,50+ years,1.084,0.7135318577320161
Canada,Bioenergy,0-9 years,0.24530000000000002,0.16146620359932062
Canada,Bioenergy,10-19 years,0.5541,0.3647306294919835
Canada,Bioenergy,20-29 years,0.294,0.19352247801956896
Canada,Bioenergy,30-39 years,0.617,0.4061339079526328
Canada,Bioenergy,40-49 years,0.205,0.13493914283677427
Canada,Bioenergy,50+ years,0.0878,0.05779344751740868
Canada,Geothermal,0-9 years,0.01,0.0065823972115499636
Canada,Geothermal,10-19 years,0.0,0.0
Canada,Geothermal,20-29 years,0.0,0.0
Canada,Geothermal,30-39 years,0.0,0.0
Canada,Geothermal,40-49 years,0.0,0.0
Canada,Geothermal,50+ years,0.0,0.0
Cayman Islands,Oil and gas,0-9 years,0.068,93.278463648834
Cayman Islands,Oil and gas,10-19 years,0.0,0.0
Cayman Islands,Oil and gas,20-29 years,0.0,0.0
Cayman Islands,Oil and gas,30-39 years,0.0,0.0
Cayman Islands,Oil and gas,40-49 years,0.0,0.0
Cayman Islands,Oil and gas,50+ years,0.0,0.0
Cayman Islands,Utility-scale solar,0-9 years,0.004900000000000001,6.721536351165981
Cayman Islands,Utility-scale solar,10-19 years,0.0,0.0
Cayman Islands,Utility-scale solar,20-29 years,0.0,0.0
Cayman Islands,Utility-scale solar,30-39 years,0.0,0.0
Cayman Islands,Utility-scale solar,40-49 years,0.0,0.0
Cayman Islands,Utility-scale solar,50+ years,0.0,0.0
Central African Republic,Oil and gas,0-9 years,0.05,54.04740881880088
Central African Republic,Oil and gas,10-19 years,0.0,0.0
Central African Republic,Oil and gas,20-29 years,0.0,0.0
Central African Republic,Oil and gas,30-39 years,0.0,0.0
Central African Republic,Oil and gas,40-49 years,0.0,0.0
Central African Republic,Oil and gas,50+ years,0.0,0.0
Central African Republic,Utility-scale solar,0-9 years,0.042511373056994824,45.95259118119912
Central African Republic,Utility-scale solar,10-19 years,0.0,0.0
Central African Republic,Utility-scale solar,20-29 years,0.0,0.0
Central African Republic,Utility-scale solar,30-39 years,0.0,0.0
Central African Republic,Utility-scale solar,40-49 years,0.0,0.0
Central African Republic,Utility-scale solar,50+ years,0.0,0.0
Chad,Utility-scale solar,0-9 years,0.11192681347150259,65.1014296208397
Chad,Utility-scale solar,10-19 years,0.0,0.0
Chad,Utility-scale solar,20-29 years,0.0,0.0
Chad,Utility-scale solar,30-39 years,0.0,0.0
Chad,Utility-scale solar,40-49 years,0.0,0.0
Chad,Utility-scale solar,50+ years,0.0,0.0
Chile,Coal,0-9 years,0.0,0.0
Chile,Coal,10-19 years,2.813,7.611642013946601
Chile,Coal,20-29 years,0.0,0.0
Chile,Coal,30-39 years,0.304,0.8225876900959
Chile,Coal,40-49 years,0.0,0.0
Chile,Coal,50+ years,0.0,0.0
Chile,Oil and gas,0-9 years,0.8092999999999999,2.189869136824381
Chile,Oil and gas,10-19 years,2.5733,6.963042443828223
Chile,Oil and gas,20-29 years,3.5566,9.623734798010124
Chile,Oil and gas,30-39 years,0.0,0.0
Chile,Oil and gas,40-49 years,0.0,0.0
Chile,Oil and gas,50+ years,0.05,0.13529402797629933
Chile,Utility-scale solar,0-9 years,10.899320486666667,29.492259416914653
Chile,Utility-scale solar,10-19 years,1.4367994666666666,3.887807744790639
Chile,Utility-scale solar,20-29 years,0.0,0.0
Chile,Utility-scale solar,30-39 years,0.0,0.0
Chile,Utility-scale solar,40-49 years,0.0,0.0
Chile,Utility-scale solar,50+ years,0.0,0.0
Chile,Wind,0-9 years,4.7718,12.911920853946105
Chile,Wind,10-19 years,1.24,3.3552918938122236
Chile,Wind,20-29 years,0.0,0.0
Chile,Wind,30-39 years,0.0,0.0
Chile,Wind,40-49 years,0.0,0.0
Chile,Wind,50+ years,0.0,0.0
Chile,Hydropower,0-9 years,0.187,0.5059996646313595
Chile,Hydropower,10-19 years,1.075,2.908821601490436
Chile,Hydropower,20-29 years,1.045,2.8276451847046564
Chile,Hydropower,30-39 years,1.568,4.2428207173367465
Chile,Hydropower,40-49 years,0.889,2.4055278174186023
Chile,Hydropower,50+ years,1.431,3.872115080681687
Chile,Bioenergy,0-9 years,0.184,0.4978820229527815
Chile,Bioenergy,10-19 years,0.424,1.1472933572390183
Chile,Bioenergy,20-29 years,0.2,0.5411761119051973
Chile,Bioenergy,30-39 years,0.0835,0.22594102672041988
Chile,Bioenergy,40-49 years,0.0,0.0
Chile,Bioenergy,50+ years,0.0,0.0
Chile,Geothermal,0-9 years,0.081,0.21917632532160491
Chile,Geothermal,10-19 years,0.0,0.0
Chile,Geothermal,20-29 years,0.0,0.0
Chile,Geothermal,30-39 years,0.0,0.0
Chile,Geothermal,40-49 years,0.0,0.0
Chile,Geothermal,50+ years,0.0,0.0
China,Coal,0-9 years,408.2718,13.409849880648562
China,Coal,10-19 years,577.8062,18.978274772119942
China,Coal,20-29 years,222.9598,7.3232034331526865
China,Coal,30-39 years,45.275,1.4870754074769887
China,Coal,40-49 years,4.82,0.15831481974685999
China,Coal,50+ years,0.125,0.004105674785966286
China,Oil and gas,0-9 years,121.3449,3.9856215706848026
China,Oil and gas,10-19 years,52.4294,1.7220645249867261
China,Oil and gas,20-29 years,16.21,0.532423906244108
China,Oil and gas,30-39 years,0.252,0.008277040368508033
China,Oil and gas,40-49 years,0.0,0.0
China,Oil and gas,50+ years,0.0,0.0
China,Utility-scale solar,0-9 years,479.2136042311282,15.739961695870159
China,Utility-scale solar,10-19 years,59.576330886769476,1.9568083164975512
China,Utility-scale solar,20-29 years,0.0,0.0
China,Utility-scale solar,30-39 years,0.0,0.0
China,Utility-scale solar,40-49 years,0.0,0.0
China,Utility-scale solar,50+ years,0.0,0.0
China,Wind,0-9 years,370.4196,12.166579295581737
China,Wind,10-19 years,143.60060000000001,4.716618901357042
China,Wind,20-29 years,0.9455,0.031055324081048986
China,Wind,30-39 years,0.0,0.0
China,Wind,40-49 years,0.0,0.0
China,Wind,50+ years,0.0,0.0
China,Hydropower,0-9 years,111.824,3.6729038181271516
China,Hydropower,10-19 years,175.721,5.771626232518254
China,Hydropower,20-29 years,39.448,1.2956852716543843
China,Hydropower,30-39 years,24.337,0.7993584581284919
China,Hydropower,40-49 years,7.175,0.2356657327144648
China,Hydropower,50+ years,9.727,0.3194871891447525
China,Nuclear,0-9 years,30.83,1.012623629210725
China,Nuclear,10-19 years,26.639,0.8749685649868472
China,Nuclear,20-29 years,4.814,0.1581177473571336
China,Nuclear,30-39 years,2.34,0.07685823199328888
China,Nuclear,40-49 years,0.0,0.0
China,Nuclear,50+ years,0.0,0.0
China,Bioenergy,0-9 years,29.7255,0.9763458868019267
China,Bioenergy,10-19 years,6.8045,0.22349651264886075
China,Bioenergy,20-29 years,0.5655,0.01857407273171148
China,Bioenergy,30-39 years,0.0,0.0
China,Bioenergy,40-49 years,0.0,0.0
China,Bioenergy,50+ years,0.0,0.0
China,Geothermal,0-9 years,0.016,0.0005255263726036846
China,Geothermal,10-19 years,0.0,0.0
China,Geothermal,20-29 years,0.0,0.0
China,Geothermal,30-39 years,0.0,0.0
China,Geothermal,40-49 years,0.0,0.0
China,Geothermal,50+ years,0.0,0.0
Colombia,Coal,0-9 years,0.27,1.2865598221325576
Colombia,Coal,10-19 years,0.334,1.5915221503417565
Colombia,Coal,20-29 years,0.165,0.7862310024143406
Colombia,Coal,30-39 years,0.13,0.6194547291749352
Colombia,Coal,40-49 years,0.507,2.415873443782247
Colombia,Coal,50+ years,0.207,0.9863625303016275
Colombia,Oil and gas,0-9 years,1.07,5.098588924747543
Colombia,Oil and gas,10-19 years,0.45,2.144266370220929
Colombia,Oil and gas,20-29 years,2.249,10.716566814726377
Colombia,Oil and gas,30-39 years,0.26,1.2389094583498703
Colombia,Oil and gas,40-49 years,0.198,0.9434772028972088
Colombia,Oil and gas,50+ years,0.132,0.6289848019314725
Colombia,Utility-scale solar,0-9 years,2.5158986481481485,11.988348582463052
Colombia,Utility-scale solar,10-19 years,0.0,0.0
Colombia,Utility-scale solar,20-29 years,0.0,0.0
Colombia,Utility-scale solar,30-39 years,0.0,0.0
Colombia,Utility-scale solar,40-49 years,0.0,0.0
Colombia,Utility-scale solar,50+ years,0.0,0.0
Colombia,Wind,0-9 years,0.08,0.38120291026149855
Colombia,Wind,10-19 years,0.0,0.0
Colombia,Wind,20-29 years,0.0,0.0
Colombia,Wind,30-39 years,0.0,0.0
Colombia,Wind,40-49 years,0.0,0.0
Colombia,Wind,50+ years,0.0,0.0
Colombia,Hydropower,0-9 years,1.255,5.9801206547272585
Colombia,Hydropower,10-19 years,2.144,10.21623799500816
Colombia,Hydropower,20-29 years,1.141,5.436906507604623
Colombia,Hydropower,30-39 years,2.47,11.769639854323767
Colombia,Hydropower,40-49 years,2.341,11.1549501615271
Colombia,Hydropower,50+ years,2.766,13.180090622291313
Colombia,Bioenergy,0-9 years,0.117,0.5575092562574416
Colombia,Bioenergy,10-19 years,0.11,0.5241540016095605
Colombia,Bioenergy,20-29 years,0.0345,0.16439375505027123
Colombia,Bioenergy,30-39 years,0.0,0.0
Colombia,Bioenergy,40-49 years,0.0,0.0
Colombia,Bioenergy,50+ years,0.0,0.0
Cook Islands,Utility-scale solar,0-9 years,0.0,0.0
Cook Islands,Utility-scale solar,10-19 years,0.0010298697318007663,100.0
Cook Islands,Utility-scale solar,20-29 years,0.0,0.0
Cook Islands,Utility-scale solar,30-39 years,0.0,0.0
Cook Islands,Utility-scale solar,40-49 years,0.0,0.0
Cook Islands,Utility-scale solar,50+ years,0.0,0.0
Costa Rica,Oil and gas,0-9 years,0.0,0.0
Costa Rica,Oil and gas,10-19 years,0.2024,7.40226017627912
Costa Rica,Oil and gas,20-29 years,0.0,0.0
Costa Rica,Oil and gas,30-39 years,0.0,0.0
Costa Rica,Oil and gas,40-49 years,0.0,0.0
Costa Rica,Oil and gas,50+ years,0.0,0.0
Costa Rica,Utility-scale solar,0-9 years,0.0218,0.7972790110814467
Costa Rica,Utility-scale solar,10-19 years,0.0,0.0
Costa Rica,Utility-scale solar,20-29 years,0.0,0.0
Costa Rica,Utility-scale solar,30-39 years,0.0,0.0
Costa Rica,Utility-scale solar,40-49 years,0.0,0.0
Costa Rica,Utility-scale solar,50+ years,0.0,0.0
Costa Rica,Wind,0-9 years,0.0554,2.0261127162345023
Costa Rica,Wind,10-19 years,0.211,7.71678308890758
Costa Rica,Wind,20-29 years,0.037200000000000004,1.3604944592765973
Costa Rica,Wind,30-39 years,0.023,0.8411659291226272
Costa Rica,Wind,40-49 years,0.0,0.0
Costa Rica,Wind,50+ years,0.0,0.0
Costa Rica,Hydropower,0-9 years,0.0,0.0
Costa Rica,Hydropower,10-19 years,0.708,25.89328164429653
Costa Rica,Hydropower,20-29 years,0.26,9.508832242255787
Costa Rica,Hydropower,30-39 years,0.065,2.3772080605639467
Costa Rica,Hydropower,40-49 years,0.331,12.105474893025637
Costa Rica,Hydropower,50+ years,0.404,14.775262407197454
Costa Rica,Geothermal,0-9 years,0.055,2.011483743554109
Costa Rica,Geothermal,10-19 years,0.035,1.280035109534433
Costa Rica,Geothermal,20-29 years,0.084,3.072084262882639
Costa Rica,Geothermal,30-39 years,0.06,2.1943459020590277
Costa Rica,Geothermal,40-49 years,0.0,0.0
Costa Rica,Geothermal,50+ years,0.0,0.0
Croatia,Coal,0-9 years,0.0,0.0
Croatia,Coal,10-19 years,0.0,0.0
Croatia,Coal,20-29 years,0.217,4.340434043404341
Croatia,Coal,30-39 years,0.0,0.0
Croatia,Coal,40-49 years,0.0,0.0
Croatia,Coal,50+ years,0.0,0.0
Croatia,Oil and gas,0-9 years,0.385,7.700770077007702
Croatia,Oil and gas,10-19 years,0.1,2.0002000200020005
Croatia,Oil and gas,20-29 years,0.24780000000000002,4.956495649564957
Croatia,Oil and gas,30-39 years,0.0,0.0
Croatia,Oil and gas,40-49 years,0.638,12.761276127612762
Croatia,Oil and gas,50+ years,0.05,1.0001000100010002
Croatia,Utility-scale solar,0-9 years,0.2716,5.432543254325433
Croatia,Utility-scale solar,10-19 years,0.0,0.0
Croatia,Utility-scale solar,20-29 years,0.0,0.0
Croatia,Utility-scale solar,30-39 years,0.0,0.0
Croatia,Utility-scale solar,40-49 years,0.0,0.0
Croatia,Utility-scale solar,50+ years,0.0,0.0
Croatia,Wind,0-9 years,0.636,12.721272127212721
Croatia,Wind,10-19 years,0.343,6.860686068606861
Croatia,Wind,20-29 years,0.011,0.22002200220022
Croatia,Wind,30-39 years,0.0,0.0
Croatia,Wind,40-49 years,0.0,0.0
Croatia,Wind,50+ years,0.0,0.0
Croatia,Hydropower,0-9 years,0.0,0.0
Croatia,Hydropower,10-19 years,0.042,0.8400840084008401
Croatia,Hydropower,20-29 years,0.0,0.0
Croatia,Hydropower,30-39 years,0.076,1.5201520152015202
Croatia,Hydropower,40-49 years,0.317,6.34063406340634
Croatia,Hydropower,50+ years,1.441,28.822882288228826
Croatia,Geothermal,0-9 years,0.0361,0.7220722072207221
Croatia,Geothermal,10-19 years,0.0,0.0
Croatia,Geothermal,20-29 years,0.0,0.0
Croatia,Geothermal,30-39 years,0.0,0.0
Croatia,Geothermal,40-49 years,0.0,0.0
Croatia,Geothermal,50+ years,0.0,0.0
Cuba,Oil and gas,0-9 years,0.084,3.6157060243521153
Cuba,Oil and gas,10-19 years,0.313,13.472809352645381
Cuba,Oil and gas,20-29 years,0.173,7.446632645391856
Cuba,Oil and gas,30-39 years,0.58,24.965589215764602
Cuba,Oil and gas,40-49 years,0.158,6.800970855328978
Cuba,Oil and gas,50+ years,0.125,5.380514917190647
Cuba,Utility-scale solar,0-9 years,0.8301977222222222,35.73512982907491
Cuba,Utility-scale solar,10-19 years,0.0,0.0
Cuba,Utility-scale solar,20-29 years,0.0,0.0
Cuba,Utility-scale solar,30-39 years,0.0,0.0
Cuba,Utility-scale solar,40-49 years,0.0,0.0
Cuba,Utility-scale solar,50+ years,0.0,0.0
Cuba,Bioenergy,0-9 years,0.06,2.582647160251511
Cuba,Bioenergy,10-19 years,0.0,0.0
Cuba,Bioenergy,20-29 years,0.0,0.0
Cuba,Bioenergy,30-39 years,0.0,0.0
Cuba,Bioenergy,40-49 years,0.0,0.0
Cuba,Bioenergy,50+ years,0.0,0.0
Curaçao,Wind,0-9 years,0.0395,56.83453237410072
Curaçao,Wind,10-19 years,0.03,43.16546762589928
Curaçao,Wind,20-29 years,0.0,0.0
Curaçao,Wind,30-39 years,0.0,0.0
Curaçao,Wind,40-49 years,0.0,0.0
Curaçao,Wind,50+ years,0.0,0.0
Cyprus,Oil and gas,0-9 years,0.0,0.0
Cyprus,Oil and gas,10-19 years,0.76,31.60214561936047
Cyprus,Oil and gas,20-29 years,0.463,19.252359765478815
Cyprus,Oil and gas,30-39 years,0.39,16.216890515198138
Cyprus,Oil and gas,40-49 years,0.24,9.979624932429623
Cyprus,Oil and gas,50+ years,0.0,0.0
Cyprus,Utility-scale solar,0-9 years,0.38489999999999996,16.004823485384005
Cyprus,Utility-scale solar,10-19 years,0.011,0.45739947606969106
Cyprus,Utility-scale solar,20-29 years,0.0,0.0
Cyprus,Utility-scale solar,30-39 years,0.0,0.0
Cyprus,Utility-scale solar,40-49 years,0.0,0.0
Cyprus,Utility-scale solar,50+ years,0.0,0.0
Cyprus,Wind,0-9 years,0.0,0.0
Cyprus,Wind,10-19 years,0.156,6.486756206079254
Cyprus,Wind,20-29 years,0.0,0.0
Cyprus,Wind,30-39 years,0.0,0.0
Cyprus,Wind,40-49 years,0.0,0.0
Cyprus,Wind,50+ years,0.0,0.0
Czech Republic,Coal,0-9 years,0.66,3.721200865348347
Czech Republic,Coal,10-19 years,0.885,4.989792069444374
Czech Republic,Coal,20-29 years,0.6116,3.4483128018894678
Czech Republic,Coal,30-39 years,0.038,0.21425095891399573
Czech Republic,Coal,40-49 years,1.355,7.639738140222742
Czech Republic,Coal,50+ years,3.364,18.966848047017937
Czech Republic,Oil and gas,0-9 years,0.123,0.6934965249058284
Czech Republic,Oil and gas,10-19 years,0.977,5.5085049173414165
Czech Republic,Oil and gas,20-29 years,0.172,0.9697674982422964
Czech Republic,Oil and gas,30-39 years,0.466,2.627393338261106
Czech Republic,Oil and gas,40-49 years,0.0,0.0
Czech Republic,Oil and gas,50+ years,0.081,0.45669283347456985
Czech Republic,Utility-scale solar,0-9 years,2.5988,14.652510316465584
Czech Republic,Utility-scale solar,10-19 years,0.20031000000000002,1.1293844626332232
Czech Republic,Utility-scale solar,20-29 years,0.0,0.0
Czech Republic,Utility-scale solar,30-39 years,0.0,0.0
Czech Republic,Utility-scale solar,40-49 years,0.0,0.0
Czech Republic,Utility-scale solar,50+ years,0.0,0.0
Czech Republic,Wind,0-9 years,0.053,0.2988237058537309
Czech Republic,Wind,10-19 years,0.098,0.5525419466729363
Czech Republic,Wind,20-29 years,0.0,0.0
Czech Republic,Wind,30-39 years,0.0,0.0
Czech Republic,Wind,40-49 years,0.0,0.0
Czech Republic,Wind,50+ years,0.0,0.0
Czech Republic,Hydropower,0-9 years,0.0,0.0
Czech Republic,Hydropower,10-19 years,0.0,0.0
Czech Republic,Hydropower,20-29 years,0.0,0.0
Czech Republic,Hydropower,30-39 years,0.65,3.6648190340551903
Czech Republic,Hydropower,40-49 years,0.472,2.6612224370369995
Czech Republic,Hydropower,50+ years,0.697,3.9298136411330264
Czech Republic,Nuclear,0-9 years,0.0,0.0
Czech Republic,Nuclear,10-19 years,0.0,0.0
Czech Republic,Nuclear,20-29 years,2.164,12.201028291839124
Czech Republic,Nuclear,30-39 years,0.5,2.8190915646578385
Czech Republic,Nuclear,40-49 years,1.5,8.457274693973515
Czech Republic,Nuclear,50+ years,0.0,0.0
Czech Republic,Bioenergy,0-9 years,0.0075,0.04228637346986758
Czech Republic,Bioenergy,10-19 years,0.040299999999999996,0.22721878011142177
Czech Republic,Bioenergy,20-29 years,0.0,0.0
Czech Republic,Bioenergy,30-39 years,0.022699999999999998,0.1279867570354659
Czech Republic,Bioenergy,40-49 years,0.0,0.0
