,Country,Year,Coal,Oil and gas,Utility-scale solar,Wind,Hydropower,Nuclear,Bioenergy,Geothermal
5821,Denmark,2003,4.793,0.7392000000000001,0.2695561224489796,0.668,0.0,0.0,1.429,0.0
5822,Denmark,2004,4.723,0.7392000000000001,0.2695561224489796,0.668,0.0,0.0,1.451,0.0
5823,Denmark,2005,4.723,0.7642,0.2695561224489796,0.679,0.0,0.0,1.451,0.0
5824,Denmark,2006,4.723,0.7642,0.2695561224489796,0.679,0.0,0.0,1.451,0.0
5825,Denmark,2007,4.723,0.7642,0.2695561224489796,0.679,0.0,0.0,1.451,0.0
5826,Denmark,2008,4.723,0.7892,0.2695561224489796,0.716,0.0,0.0,1.451,0.0
5827,Denmark,2009,4.528,0.7892,0.2695561224489796,1.013,0.0,0.0,1.486,0.0
5828,Denmark,2010,4.202,0.7892,0.2695561224489796,1.366,0.0,0.0,1.486,0.0
5829,Denmark,2011,4.202,0.7892,0.2695561224489796,1.501,0.0,0.0,1.486,0.0
5830,Denmark,2012,3.936,0.7892,0.2800531632653061,1.649,0.0,0.0,1.513,0.0
5831,Denmark,2013,3.936,0.7892,0.2917339285714286,2.298,0.0,0.0,1.513,0.0
5832,Denmark,2014,3.631,0.7892,0.30161765306122446,2.357,0.0,0.0,1.513,0.0
5833,Denmark,2015,3.631,0.7892,0.39422255102040815,2.498,0.0,0.0,1.513,0.0
5834,Denmark,2016,2.88,0.7892,0.41050479591836736,2.684,0.0,0.0,1.55,0.0
5835,Denmark,2017,2.88,0.7892,0.5305047959183673,2.837,0.0,0.0,1.611,0.0
5836,Denmark,2018,2.88,0.7892,0.5944852551020408,3.581,0.0,0.0,1.611,0.0
5837,Denmark,2019,1.823,0.7892,0.5962822959183673,3.581,0.0,0.0,1.704,0.0
5838,Denmark,2020,1.56,0.7892,0.8326575510204082,3.772,0.0,0.0,1.854,0.0
5839,Denmark,2021,1.56,0.7892,1.2610538775510203,4.481,0.0,0.0,1.854,0.0
5840,Denmark,2022,1.56,0.7892,1.5764350510204082,4.517,0.0,0.0,1.934,0.0
5841,Denmark,2023,1.56,0.7892,1.6668822142857143,4.5276000000000005,0.0,0.0,1.934,0.0
5842,Denmark,2024,0.411,1.1512,1.7086422142857143,4.8776,0.0,0.0,1.934,0.0
5920,Djibouti,2000,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5921,Djibouti,2001,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5922,Djibouti,2002,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5923,Djibouti,2003,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5924,Djibouti,2004,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5925,Djibouti,2005,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5926,Djibouti,2006,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5927,Djibouti,2007,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5928,Djibouti,2008,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5929,Djibouti,2009,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5930,Djibouti,2010,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5931,Djibouti,2011,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5932,Djibouti,2012,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5933,Djibouti,2013,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5934,Djibouti,2014,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5935,Djibouti,2015,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5936,Djibouti,2016,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5937,Djibouti,2017,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5938,Djibouti,2018,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5939,Djibouti,2019,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5940,Djibouti,2020,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5941,Djibouti,2021,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5942,Djibouti,2022,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0
5943,Djibouti,2023,0.0,0.108,0.0,0.059,0.0,0.0,0.0,0.0
5944,Djibouti,2024,0.0,0.108,0.0,0.059,0.0,0.0,0.0,0.0
6048,Dominican Republic,2000,0.26,0.298,0.0,0.0,0.292,0.0,0.0,0.0
6049,Dominican Republic,2001,0.312,0.6534,0.0,0.0,0.292,0.0,0.0,0.0
6050,Dominican Republic,2002,0.312,0.6534,0.0,0.0,0.344,0.0,0.0,0.0
6051,Dominican Republic,2003,0.312,1.0737999999999999,0.0,0.0,0.344,0.0,0.0,0.0
6052,Dominican Republic,2004,0.312,1.0737999999999999,0.0,0.0,0.344,0.0,0.0,0.0
6053,Dominican Republic,2005,0.312,1.0737999999999999,0.0,0.0,0.344,0.0,0.0,0.0
6054,Dominican Republic,2006,0.312,1.0737999999999999,0.0,0.0,0.344,0.0,0.007,0.0
6055,Dominican Republic,2007,0.312,1.0737999999999999,0.0,0.0,0.344,0.0,0.007,0.0
6056,Dominican Republic,2008,0.312,1.0737999999999999,0.0,0.0,0.394,0.0,0.007,0.0
6057,Dominican Republic,2009,0.312,1.0737999999999999,0.0,0.0,0.394,0.0,0.007,0.0
6058,Dominican Republic,2010,0.312,1.0737999999999999,0.0,0.0,0.394,0.0,0.007,0.0
6059,Dominican Republic,2011,0.312,1.1248,0.0,0.0334,0.394,0.0,0.007,0.0
6060,Dominican Republic,2012,0.312,1.2358,0.0,0.0334,0.484,0.0,0.007,0.0
6061,Dominican Republic,2013,0.312,1.2358,0.0,0.0854,0.484,0.0,0.007,0.0
6062,Dominican Republic,2014,0.312,1.2358,0.0,0.0854,0.484,0.0,0.007,0.0
6063,Dominican Republic,2015,0.312,1.2965,0.0,0.0854,0.484,0.0,0.007,0.0
6064,Dominican Republic,2016,0.312,1.2965,0.03,0.1354,0.484,0.0,0.007,0.0
6065,Dominican Republic,2017,0.312,1.6555,0.03,0.1354,0.484,0.0,0.037,0.0
6066,Dominican Republic,2018,0.312,1.6555,0.08046,0.1834,0.484,0.0,0.037,0.0
6067,Dominican Republic,2019,0.688,1.7065,0.13307,0.4154,0.484,0.0,0.037,0.0
6068,Dominican Republic,2020,1.064,2.4565,0.15807,0.4154,0.484,0.0,0.037,0.0
6069,Dominican Republic,2021,1.064,2.4565,0.32807,0.4154,0.484,0.0,0.037,0.0
6070,Dominican Republic,2022,1.064,2.6065,0.44182,0.4654,0.484,0.0,0.044,0.0
6071,Dominican Republic,2023,1.064,2.9931,0.70424,0.4654,0.484,0.0,0.044,0.0
6072,Dominican Republic,2024,1.064,2.9931,0.8015639999999999,0.4654,0.484,0.0,0.044,0.0
6176,EU27,2000,0.0,52.1783,0.00587,4.5167,101.459,128.705,6.971365,0.48
6177,EU27,2001,0.0,56.259,0.00587,7.0253000000000005,101.459,128.705,7.369365,0.48
6178,EU27,2002,0.0,63.1539,0.27542612244897957,10.3758,101.507,132.029,8.244065,0.696
6179,EU27,2003,0.0,72.2586,0.2762961224489796,14.4295,101.836,132.439,8.471165000000001,0.716
6180,EU27,2004,0.0,81.7717,0.31283612244897957,17.8361,102.896,131.139,8.978395,0.716
6181,EU27,2005,0.0,94.6293,0.3618171224489796,22.3436,103.457,130.167,9.308195,0.756
6182,EU27,2006,0.0,107.787,0.4336942258972554,27.958599999999997,103.457,128.697,9.876395,0.756
6183,EU27,2007,0.0,116.4482,0.7322833049707378,34.1115,103.457,129.402,10.184895000000001,0.759
6184,EU27,2008,0.0,127.2512,2.141355581328565,40.1336,103.982,128.962,10.598655,0.7607
6185,EU27,2009,0.0,133.9567,3.3389835813285655,47.9743,104.527,127.662,11.375255,0.7862
6186,EU27,2010,0.0,148.08366,5.643625581328565,54.1381,104.527,127.52,12.024055,0.7862
6187,EU27,2011,0.0,157.44666,9.365199618365603,60.934,105.455,118.699,12.296035,0.8032
6188,EU27,2012,0.0,164.47026,13.797244659181928,69.6045,105.954,118.699,13.024035,0.8136
6189,EU27,2013,0.0,170.14386,15.907955424488051,77.5172,106.896,118.699,13.543385,0.8136
6190,EU27,2014,0.0,171.59395999999998,17.318796201609423,84.7294,106.896,118.699,14.123285,0.8536
6191,EU27,2015,0.0,173.92346,18.555963099568608,94.8839,107.124,117.354,14.254924,0.8536
6192,EU27,2016,0.0,176.42476000000002,19.591091344466566,102.2158,107.707,116.693,14.586224,0.8536
6193,EU27,2017,0.0,177.95756,20.810288344466567,112.8607,108.755,114.391,15.17156,0.857
6194,EU27,2018,0.0,178.95826,22.506007491150243,119.199,108.844,114.391,15.25656,0.8642000000000001
6195,EU27,2019,0.0,179.81336,26.81957260338334,128.0488,109.224,111.96,15.61546,0.8931
6196,EU27,2020,0.0,180.87026,32.69720090050618,136.5627,109.321,109.21,16.10776,0.8931
6197,EU27,2021,0.0,181.28626,41.40727092584725,146.3891,109.321,104.956,16.182760000000002,0.8931
6198,EU27,2022,0.0,183.58666,51.623677647691764,158.454,110.319,105.62,16.489759999999997,0.8931
6199,EU27,2023,0.0,188.29921,62.20473900874985,169.959,110.319,100.745,17.26406,0.8931
6200,EU27,2024,0.0,191.61861,73.03255268874969,176.6496,110.479,102.395,17.40289,0.8931
6303,Ecuador,2000,0.0,0.5135,0.0,0.0,1.678,0.0,0.0,0.0
6304,Ecuador,2001,0.0,0.5135,0.0,0.0,1.678,0.0,0.0,0.0
6305,Ecuador,2002,0.0,0.7631,0.0,0.0,1.678,0.0,0.0,0.0
6306,Ecuador,2003,0.0,0.7631,0.0,0.0,1.678,0.0,0.0,0.0
6307,Ecuador,2004,0.0,0.7631,0.0,0.0,1.678,0.0,0.0,0.0
6308,Ecuador,2005,0.0,0.7631,0.0,0.0,1.678,0.0,0.0,0.0
6309,Ecuador,2006,0.0,0.7631,0.0,0.0,1.748,0.0,0.03,0.0
6310,Ecuador,2007,0.0,0.7631,0.0,0.0,1.978,0.0,0.03,0.0
6311,Ecuador,2008,0.0,0.7631,0.0,0.0,1.978,0.0,0.03,0.0
6312,Ecuador,2009,0.0,0.7631,0.0,0.0,1.978,0.0,0.03,0.0
6313,Ecuador,2010,0.0,0.7631,0.0,0.0,1.978,0.0,0.03,0.0
6314,Ecuador,2011,0.0,0.8532000000000001,0.0,0.0,1.978,0.0,0.03,0.0
6315,Ecuador,2012,0.0,1.0025,0.0,0.0,2.004,0.0,0.03,0.0
6316,Ecuador,2013,0.0,1.0025,0.0009311,0.016,2.004,0.0,0.03,0.0
6317,Ecuador,2014,0.0,1.1551,0.0037244,0.016,2.174,0.0,0.073,0.0
6318,Ecuador,2015,0.0,1.1551,0.0037244,0.016,2.329,0.0,0.073,0.0
6319,Ecuador,2016,0.0,1.1551,0.0037244,0.016,4.326,0.0,0.073,0.0
6320,Ecuador,2017,0.0,1.1551,0.029724399999999998,0.016,4.438,0.0,0.073,0.0
6321,Ecuador,2018,0.0,1.1551,0.029724399999999998,0.016,4.678,0.0,0.073,0.0
6322,Ecuador,2019,0.0,1.1551,0.029724399999999998,0.016,5.002,0.0,0.073,0.0
6323,Ecuador,2020,0.0,1.1551,0.029724399999999998,0.016,5.002,0.0,0.073,0.0
6324,Ecuador,2021,0.0,1.1551,0.029724399999999998,0.016,5.206,0.0,0.073,0.0
6325,Ecuador,2022,0.0,1.1551,0.029724399999999998,0.016,5.254,0.0,0.073,0.0
6326,Ecuador,2023,0.0,1.1551,0.029724399999999998,0.066,5.254,0.0,0.073,0.0
6327,Ecuador,2024,0.0,1.2565,0.029724399999999998,0.066,5.254,0.0,0.073,0.0
6430,Egypt,2000,0.0,9.939,0.0,0.03,2.778,0.0,0.0,0.0
6431,Egypt,2001,0.0,10.64,0.0,0.063,2.778,0.0,0.0,0.0
6432,Egypt,2002,0.0,11.3226,0.0,0.063,2.778,0.0,0.0,0.0
6433,Egypt,2003,0.0,12.6878,0.0,0.093,2.778,0.0,0.0,0.0
6434,Egypt,2004,0.0,12.6878,0.0,0.14,2.778,0.0,0.0,0.0
6435,Egypt,2005,0.0,12.6878,0.0,0.14,2.778,0.0,0.0,0.0
6436,Egypt,2006,0.0,14.1878,0.0,0.225,2.778,0.0,0.0,0.0
6437,Egypt,2007,0.0,14.1878,0.0,0.225,2.778,0.0,0.0,0.0
6438,Egypt,2008,0.0,15.6878,0.0,0.305,2.906,0.0,0.0,0.0
6439,Egypt,2009,0.0,16.4378,0.0,0.425,2.906,0.0,0.0,0.0
6440,Egypt,2010,0.0,20.1378,0.0,0.425,2.906,0.0,0.0,0.0
6441,Egypt,2011,0.0,22.3178,0.02,0.425,2.906,0.0,0.0,0.0
6442,Egypt,2012,0.0,23.5678,0.02,0.425,2.906,0.0,0.0,0.0
6443,Egypt,2013,0.0,24.2178,0.02,0.425,2.906,0.0,0.0,0.0
6444,Egypt,2014,0.0,24.9678,0.02,0.425,2.906,0.0,0.0,0.0
6445,Egypt,2015,0.0,29.157799999999998,0.03435,0.425,2.906,0.0,0.0,0.0
6446,Egypt,2016,0.0,29.4938,0.03435,0.425,2.906,0.0,0.0,0.0
6447,Egypt,2017,0.0,32.693799999999996,0.08675,0.425,2.906,0.0,0.0,0.0
6448,Egypt,2018,0.0,48.3438,0.2222633333333333,1.005,2.906,0.0,0.0,0.0
6449,Egypt,2019,0.0,51.3125,1.8338166666666667,1.268,2.906,0.0,0.0,0.0
6450,Egypt,2020,0.0,52.0625,1.8727166666666668,1.268,2.906,0.0,0.0,0.0
6451,Egypt,2021,0.0,53.0895,1.8814166666666667,1.52,2.906,0.0,0.0,0.0
6452,Egypt,2022,0.0,52.2145,1.9645866666666665,1.52,2.906,0.0,0.0,0.0
6453,Egypt,2023,0.0,52.0745,1.9645866666666665,1.52,2.906,0.0,0.0,0.0
6454,Egypt,2024,0.0,52.0745,3.10392,1.772,2.906,0.0,0.0,0.0
6558,El Salvador,2000,0.0,0.37589999999999996,0.0,0.0,0.532,0.0,0.0,0.16040000000000001
6559,El Salvador,2001,0.0,0.37589999999999996,0.0,0.0,0.532,0.0,0.0,0.16040000000000001
6560,El Salvador,2002,0.0,0.37589999999999996,0.0,0.0,0.532,0.0,0.0,0.16040000000000001
6561,El Salvador,2003,0.0,0.37589999999999996,0.0,0.0,0.532,0.0,0.0,0.16040000000000001
6562,El Salvador,2004,0.0,0.37589999999999996,0.0,0.0,0.532,0.0,0.0,0.16040000000000001
6563,El Salvador,2005,0.0,0.37589999999999996,0.0,0.0,0.532,0.0,0.045,0.16040000000000001
6564,El Salvador,2006,0.0,0.4269,0.0,0.0,0.532,0.0,0.045,0.16040000000000001
6565,El Salvador,2007,0.0,0.4269,0.0,0.0,0.532,0.0,0.045,0.2052
6566,El Salvador,2008,0.0,0.4269,0.0,0.0,0.532,0.0,0.045,0.2052
6567,El Salvador,2009,0.0,0.4779,0.0,0.0,0.532,0.0,0.045,0.2052
6568,El Salvador,2010,0.0,0.4779,0.0,0.0,0.532,0.0,0.045,0.2052
6569,El Salvador,2011,0.0,0.4779,0.0,0.0,0.532,0.0,0.045,0.2052
6570,El Salvador,2012,0.0,0.4779,0.0,0.0,0.532,0.0,0.045,0.2052
6571,El Salvador,2013,0.0,0.5515,0.00223464,0.0,0.532,0.0,0.045,0.2052
6572,El Salvador,2014,0.0,0.5515,0.00223464,0.0,0.532,0.0,0.045,0.2052
6573,El Salvador,2015,0.0,0.5515,0.00456239,0.0,0.532,0.0,0.152,0.2052
6574,El Salvador,2016,0.0,0.5515,0.00576239,0.0,0.532,0.0,0.199,0.2052
6575,El Salvador,2017,0.0,0.5515,0.11576238999999999,0.0,0.532,0.0,0.199,0.2052
6576,El Salvador,2018,0.0,0.5515,0.11576238999999999,0.0,0.532,0.0,0.199,0.2052
6577,El Salvador,2019,0.0,0.5515,0.26681419,0.0,0.532,0.0,0.199,0.2052
6578,El Salvador,2020,0.0,0.5515,0.40613819,0.0,0.532,0.0,0.199,0.2052
6579,El Salvador,2021,0.0,0.5515,0.41918819,0.054,0.532,0.0,0.199,0.2052
6580,El Salvador,2022,0.0,0.9295,0.43441319,0.054,0.532,0.0,0.199,0.2052
6581,El Salvador,2023,0.0,0.9295,0.47407724,0.054,0.599,0.0,0.199,0.2112
6582,El Salvador,2024,0.0,0.9295,0.47407724,0.054,0.599,0.0,0.199,0.2112
6698,Equatorial Guinea,2012,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6699,Equatorial Guinea,2013,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6700,Equatorial Guinea,2014,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6701,Equatorial Guinea,2015,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6702,Equatorial Guinea,2016,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6703,Equatorial Guinea,2017,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6704,Equatorial Guinea,2018,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6705,Equatorial Guinea,2019,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6706,Equatorial Guinea,2020,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6707,Equatorial Guinea,2021,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6708,Equatorial Guinea,2022,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6709,Equatorial Guinea,2023,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6710,Equatorial Guinea,2024,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
6788,Eritrea,2001,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6789,Eritrea,2002,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6790,Eritrea,2003,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6791,Eritrea,2004,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6792,Eritrea,2005,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6793,Eritrea,2006,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6794,Eritrea,2007,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6795,Eritrea,2008,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6796,Eritrea,2009,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6797,Eritrea,2010,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6798,Eritrea,2011,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6799,Eritrea,2012,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6800,Eritrea,2013,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6801,Eritrea,2014,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6802,Eritrea,2015,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6803,Eritrea,2016,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6804,Eritrea,2017,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0
6805,Eritrea,2018,0.0,0.088,0.0091,0.0,0.0,0.0,0.0,0.0
6806,Eritrea,2019,0.0,0.088,0.0091,0.0,0.0,0.0,0.0,0.0
6807,Eritrea,2020,0.0,0.088,0.0091,0.0,0.0,0.0,0.0,0.0
6808,Eritrea,2021,0.0,0.088,0.0091,0.0,0.0,0.0,0.0,0.0
6809,Eritrea,2022,0.0,0.088,0.0091,0.0,0.0,0.0,0.0,0.0
6810,Eritrea,2023,0.0,0.088,0.0091,0.0,0.0,0.0,0.0,0.0
6811,Eritrea,2024,0.0,0.088,0.0091,0.0,0.0,0.0,0.0,0.0
6912,Estonia,2000,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0
6913,Estonia,2001,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0
6914,Estonia,2002,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0
6915,Estonia,2003,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0
6916,Estonia,2004,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0
6917,Estonia,2005,0.0,0.207,0.0,0.018,0.0,0.0,0.0,0.0
6918,Estonia,2006,0.0,0.207,0.0,0.018,0.0,0.0,0.0,0.0
6919,Estonia,2007,0.0,0.207,0.0,0.039,0.0,0.0,0.0,0.0
6920,Estonia,2008,0.0,0.207,0.0,0.039,0.0,0.0,0.0,0.0
6921,Estonia,2009,0.0,0.207,0.0,0.078,0.0,0.0,0.05,0.0
6922,Estonia,2010,0.0,0.207,0.0,0.094,0.0,0.0,0.05,0.0
6923,Estonia,2011,0.0,0.207,0.0,0.118,0.0,0.0,0.074,0.0
6924,Estonia,2012,0.0,0.207,0.0,0.219,0.0,0.0,0.074,0.0
6925,Estonia,2013,0.0,0.4581,0.0,0.241,0.0,0.0,0.074,0.0
6926,Estonia,2014,0.0,0.4581,0.0,0.241,0.0,0.0,0.074,0.0
6927,Estonia,2015,0.0,0.4581,0.0,0.259,0.0,0.0,0.074,0.0
6928,Estonia,2016,0.0,0.4581,0.0,0.259,0.0,0.0,0.095,0.0
6929,Estonia,2017,0.0,0.4581,0.0,0.259,0.0,0.0,0.095,0.0
6930,Estonia,2018,0.0,0.4581,0.0,0.259,0.0,0.0,0.095,0.0
6931,Estonia,2019,0.0,0.4581,0.0,0.259,0.0,0.0,0.105,0.0
6932,Estonia,2020,0.0,0.4581,0.0,0.271,0.0,0.0,0.105,0.0
6933,Estonia,2021,0.0,0.4581,0.0,0.271,0.0,0.0,0.105,0.0
6934,Estonia,2022,0.0,0.4581,0.0,0.271,0.0,0.0,0.105,0.0
6935,Estonia,2023,0.0,0.4581,0.046152653061224486,0.331,0.0,0.0,0.105,0.0
6936,Estonia,2024,0.0,0.4581,0.10904908163265306,0.688,0.0,0.0,0.105,0.0
7055,Eswatini,2018,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0
7056,Eswatini,2019,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0
7057,Eswatini,2020,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0
7058,Eswatini,2021,0.0,0.0,0.011344619422572179,0.0,0.0,0.0,0.0,0.0
7059,Eswatini,2022,0.0,0.0,0.01244461942257218,0.0,0.0,0.0,0.0,0.0
7060,Eswatini,2023,0.0,0.0,0.01244461942257218,0.0,0.0,0.0,0.0,0.0
7061,Eswatini,2024,0.0,0.0,0.01244461942257218,0.0,0.0,0.0,0.025,0.0
7165,Ethiopia,2000,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
7166,Ethiopia,2001,0.0,0.0,0.0,0.0,0.424,0.0,0.0,0.0
7167,Ethiopia,2002,0.0,0.0,0.0,0.0,0.424,0.0,0.0,0.0
7168,Ethiopia,2003,0.0,0.0,0.0,0.0,0.424,0.0,0.0,0.0
7169,Ethiopia,2004,0.0,0.0,0.0,0.0,0.608,0.0,0.0,0.0
7170,Ethiopia,2005,0.0,0.0,0.0,0.0,0.608,0.0,0.0,0.0
7171,Ethiopia,2006,0.0,0.0,0.0,0.0,0.608,0.0,0.0,0.0
7172,Ethiopia,2007,0.0,0.0,0.0,0.0,0.608,0.0,0.0,0.0
7173,Ethiopia,2008,0.0,0.0,0.0,0.0,0.608,0.0,0.0,0.0
7174,Ethiopia,2009,0.0,0.0,0.0,0.0,0.908,0.0,0.0,0.0
7175,Ethiopia,2010,0.0,0.0,0.0,0.0,1.788,0.0,0.0,0.0
7176,Ethiopia,2011,0.0,0.0,0.0,0.0,1.885,0.0,0.0,0.0
7177,Ethiopia,2012,0.0,0.0,0.0,0.051,1.885,0.0,0.0,0.0
7178,Ethiopia,2013,0.0,0.0,0.0,0.171,1.885,0.0,0.031,0.0
7179,Ethiopia,2014,0.0,0.0,0.0,0.171,1.885,0.0,0.031,0.0
7180,Ethiopia,2015,0.0,0.0,0.0,0.324,3.755,0.0,0.031,0.0
7181,Ethiopia,2016,0.0,0.0,0.0,0.324,3.755,0.0,0.031,0.0
7182,Ethiopia,2017,0.0,0.0,0.0,0.444,3.755,0.0,0.091,0.0
7183,Ethiopia,2018,0.0,0.0,0.0,0.444,3.755,0.0,0.192,0.0
7184,Ethiopia,2019,0.0,0.0,0.0,0.444,3.755,0.0,0.192,0.0
7185,Ethiopia,2020,0.0,0.0,0.0,0.444,4.009,0.0,0.192,0.0
7186,Ethiopia,2021,0.0,0.0,0.0,0.444,4.009,0.0,0.237,0.0
7187,Ethiopia,2022,0.0,0.0,0.0,0.564,4.759,0.0,0.237,0.0
7188,Ethiopia,2023,0.0,0.0,0.0,0.564,4.759,0.0,0.237,0.0
7189,Ethiopia,2024,0.0,0.0,0.0,0.564,4.759,0.0,0.237,0.0
7235,Faroe Islands,2014,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0
7236,Faroe Islands,2015,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0
7237,Faroe Islands,2016,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0
7238,Faroe Islands,2017,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0
7239,Faroe Islands,2018,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0
7240,Faroe Islands,2019,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0
7241,Faroe Islands,2020,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0
7242,Faroe Islands,2021,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0
7243,Faroe Islands,2022,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0
7244,Faroe Islands,2023,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0
7245,Faroe Islands,2024,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0
7348,Fiji,2000,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
7349,Fiji,2001,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
7350,Fiji,2002,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
7351,Fiji,2003,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
7352,Fiji,2004,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
7353,Fiji,2005,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
7354,Fiji,2006,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
7355,Fiji,2007,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
7356,Fiji,2008,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.0
7357,Fiji,2009,0.0,0.0,0.0,0.01,0.08,0.0,0.005,0.0
7358,Fiji,2010,0.0,0.0,0.0,0.01,0.08,0.0,0.005,0.0
7359,Fiji,2011,0.0,0.0,0.0,0.01,0.08,0.0,0.005,0.0
7360,Fiji,2012,0.0,0.0,0.0,0.01,0.08,0.0,0.005,0.0
7361,Fiji,2013,0.0,0.0,0.0,0.01,0.08,0.0,0.005,0.0
7362,Fiji,2014,0.0,0.0,0.0,0.01,0.08,0.0,0.005,0.0
7363,Fiji,2015,0.0,0.0,0.0,0.01,0.08,0.0,0.024,0.0
7364,Fiji,2016,0.0,0.0,0.0,0.01,0.08,0.0,0.024,0.0
7365,Fiji,2017,0.0,0.0,0.0,0.01,0.08,0.0,0.036,0.0
7366,Fiji,2018,0.0,0.0,0.0,0.01,0.08,0.0,0.036,0.0
7367,Fiji,2019,0.0,0.0,0.0,0.01,0.08,0.0,0.036,0.0
7368,Fiji,2020,0.0,0.0,0.0,0.01,0.08,0.0,0.036,0.0
7369,Fiji,2021,0.0,0.0,0.0,0.01,0.08,0.0,0.036,0.0
