,Country,Status,Non-fossil,Fossil,Non-fossil share,Fossil share
2,Palau,Operating,13.311,0.0,1.0,0.0
0,Palestine,Announced,0.0,0.0,0.0,0.0
3,Palestine,Pre-construction,31.5875,170.0,0.15669374341166986,0.8433062565883301
1,Palestine,Construction,31.5875,450.0,0.06559036519843227,0.9344096348015678
2,Palestine,Operating,29.75,140.0,0.17525773195876287,0.8247422680412371
0,Panama,Announced,1533.240572519084,153.0,0.9092656157766194,0.09073438422338069
3,Panama,Pre-construction,764.0889999999999,0.0,1.0,0.0
1,Panama,Construction,308.36199999999997,0.0,1.0,0.0
2,Panama,Operating,2228.8842671755724,1440.4,0.6074438786644496,0.3925561213355504
0,Papua New Guinea,Announced,19.659159292035397,0.0,1.0,0.0
3,Papua New Guinea,Pre-construction,868.2976548672566,0.0,1.0,0.0
1,Papua New Guinea,Construction,0.0,0.0,0.0,0.0
2,Papua New Guinea,Operating,218.87,58.0,0.7905154043413877,0.20948459565861235
0,Paraguay,Announced,93.11,0.0,1.0,0.0
3,Paraguay,Pre-construction,268.0,0.0,1.0,0.0
1,Paraguay,Construction,0.0,0.0,0.0,0.0
2,Paraguay,Operating,211.8011,0.0,1.0,0.0
0,Peru,Announced,32085.296000000002,588.0,0.982003652156795,0.017996347843205043
3,Peru,Pre-construction,7642.4,0.0,1.0,0.0
1,Peru,Construction,772.588,0.0,1.0,0.0
2,Peru,Operating,7500.262,7122.4,0.5129204244753793,0.4870795755246206
0,Philippines,Announced,27328.530156626504,8377.5,0.765375765290859,0.2346242347091409
3,Philippines,Pre-construction,98962.23123493975,18427.0,0.8430264871304874,0.15697351286951255
1,Philippines,Construction,3937.1655240963855,2598.7,0.6023939001775465,0.3976060998224535
2,Philippines,Operating,9625.01415060241,18589.2,0.3411406073274206,0.6588593926725794
0,Poland,Announced,25400.35090909091,550.0,0.9788056815907131,0.02119431840928688
3,Poland,Pre-construction,15325.473636363637,2929.9,0.8395047913911873,0.1604952086088126
1,Poland,Construction,1745.5284848484848,2792.0,0.3846870583131493,0.6153129416868508
2,Poland,Operating,13586.983696969697,32716.5,0.29343329296536036,0.7065667070346396
0,Portugal,Announced,6484.8185,0.0,1.0,0.0
3,Portugal,Pre-construction,4251.0569827586205,0.0,1.0,0.0
1,Portugal,Construction,721.4018448275862,0.0,1.0,0.0
2,Portugal,Operating,15954.146637931035,4651.5,0.77426090616164,0.2257390938383599
0,Puerto Rico,Announced,55.866,0.0,1.0,0.0
3,Puerto Rico,Pre-construction,579.85433,0.0,1.0,0.0
1,Puerto Rico,Construction,21.9,0.0,1.0,0.0
2,Puerto Rico,Operating,288.8,1742.0,0.14220996651565887,0.8577900334843411
0,Qatar,Announced,0.0,0.0,0.0,0.0
3,Qatar,Pre-construction,0.0,7600.0,0.0,1.0
1,Qatar,Construction,761.25,0.0,1.0,0.0
2,Qatar,Operating,753.3,12577.5,0.05650823656494734,0.9434917634350527
0,Republic of the Congo,Announced,0.0,516.0,0.0,1.0
3,Republic of the Congo,Pre-construction,840.4461942257218,0.0,1.0,0.0
1,Republic of the Congo,Construction,0.0,0.0,0.0,0.0
2,Republic of the Congo,Operating,196.0,534.0,0.2684931506849315,0.7315068493150685
0,Romania,Announced,2708.184210526316,500.0,0.8441486002083487,0.15585139979165127
3,Romania,Pre-construction,9712.526842105262,4638.0,0.676806290735484,0.3231937092645159
1,Romania,Construction,321.8931578947369,868.0,0.2705227404318035,0.7294772595681965
2,Romania,Operating,14291.691894736843,5329.8,0.7283692785139526,0.27163072148604744
0,Russia,Announced,14514.384522727272,8433.0,0.6325071385957781,0.3674928614042219
3,Russia,Pre-construction,7276.996590909091,6472.0,0.5292747396359586,0.4707252603640415
1,Russia,Construction,5317.0,7354.4,0.4196063576242562,0.5803936423757438
2,Russia,Operating,85387.242,149088.7,0.36416205974769045,0.6358379402523096
0,Rwanda,Announced,0.0,72.0,0.0,1.0
3,Rwanda,Pre-construction,0.0,0.0,0.0,0.0
1,Rwanda,Construction,44.0,0.0,1.0,0.0
2,Rwanda,Operating,11.784724409448819,56.0,0.17385516445068108,0.8261448355493191
0,Réunion,Announced,200.0,0.0,1.0,0.0
3,Réunion,Pre-construction,0.0,0.0,0.0,0.0
1,Réunion,Construction,26.5,0.0,1.0,0.0
2,Réunion,Operating,249.058,219.6,0.5314280349423246,0.4685719650576753
0,Saint Vincent and the Grenadines,Announced,0.0,0.0,0.0,0.0
3,Saint Vincent and the Grenadines,Pre-construction,5.0,0.0,1.0,0.0
1,Saint Vincent and the Grenadines,Construction,0.0,0.0,0.0,0.0
2,Saint Vincent and the Grenadines,Operating,0.0,0.0,0.0,0.0
0,Samoa,Announced,0.0,0.0,0.0,0.0
3,Samoa,Pre-construction,0.0,0.0,0.0,0.0
1,Samoa,Construction,0.0,0.0,0.0,0.0
2,Samoa,Operating,7.806292035398231,0.0,1.0,0.0
0,Sao Tome and Principe,Announced,12.47390813648294,0.0,1.0,0.0
3,Sao Tome and Principe,Pre-construction,0.0,0.0,0.0,0.0
1,Sao Tome and Principe,Construction,0.0,0.0,0.0,0.0
2,Sao Tome and Principe,Operating,0.0,0.0,0.0,0.0
0,Saudi Arabia,Announced,4505.0,3600.0,0.5558297347316471,0.44417026526835285
3,Saudi Arabia,Pre-construction,13221.075,3600.0,0.7859827626950121,0.21401723730498792
1,Saudi Arabia,Construction,7107.3375,9660.0,0.4238799093773832,0.5761200906226167
2,Saudi Arabia,Operating,3704.635,97285.4,0.03668317374085474,0.9633168262591453
0,Senegal,Announced,0.0,125.0,0.0,1.0
3,Senegal,Pre-construction,143.5,0.0,1.0,0.0
1,Senegal,Construction,160.19,300.0,0.3480953519198592,0.6519046480801408
2,Senegal,Operating,437.96154855643044,868.5,0.33522727786390216,0.6647727221360978
0,Serbia,Announced,6727.793358462119,1350.0,0.8328751504164477,0.1671248495835524
3,Serbia,Pre-construction,6201.882762909913,0.0,1.0,0.0
1,Serbia,Construction,167.5,0.0,1.0,0.0
2,Serbia,Operating,1966.666,5334.0,0.26938172490016665,0.7306182750998333
0,Seychelles,Announced,0.0,0.0,0.0,0.0
3,Seychelles,Pre-construction,5.2458792650918635,0.0,1.0,0.0
1,Seychelles,Construction,0.0,0.0,0.0,0.0
2,Seychelles,Operating,13.175,58.0,0.18510713031260978,0.8148928696873903
0,Sierra Leone,Announced,674.0422047244094,0.0,1.0,0.0
3,Sierra Leone,Pre-construction,302.6178477690289,0.0,1.0,0.0
1,Sierra Leone,Construction,42.50971128608924,83.5,0.33735265998329506,0.6626473400167049
2,Sierra Leone,Operating,102.15,162.0,0.3867120954003408,0.6132879045996593
0,Singapore,Announced,206.81195652173912,100.0,0.6740674609500933,0.32593253904990666
3,Singapore,Pre-construction,495.3763043478261,600.0,0.4522430350022654,0.5477569649977345
1,Singapore,Construction,80.0,2480.0,0.03125,0.96875
2,Singapore,Operating,560.389,13914.0,0.03871590020138329,0.9612840997986167
0,Slovakia,Announced,102.674875,0.0,1.0,0.0
3,Slovakia,Pre-construction,1206.5,0.0,1.0,0.0
